datetime,open,high,low,close,volume,pure_bond_value,convert_value,pure_bond_premium_rate,convert_premium_rate
2017-01-25,113.24327073955783,113.82273289472415,113.03135044055863,113.63453594443854,726691.0,85.98485710790418,90.10424404499297,41.700697315365126,33.71646517075346
2017-01-26,113.22494508159977,113.75290189494021,113.02352817274202,113.46907756293008,863299.0,85.3713177633705,91.63707292039027,44.655949786574524,27.202899004748062
2017-02-03,114.64965548395995,114.78816431898778,113.76997908478704,113.97691165936007,1348779.0,79.43412677532791,94.78471850377268,71.56987176134861,25.132426407662045
2017-02-06,115.23339142420329,115.8770583773833,114.78265090379297,115.62153090690171,1724178.0,87.79093550375889,98.99882424564053,37.54654119278868,21.43283595684436
2017-02-07,113.50045387056419,113.9343108298236,113.19736483090779,113.68846523747966,2398100.0,87.60467979909096,97.31538490071307,32.37091174233768,18.486391278303653
2017-02-08,115.21338517238775,115.41706036179417,114.86704360395736,115.24585694702137,1667578.0,85.87363555833669,98.6917369217512,44.05695673833548,19.57638254264568
2017-02-09,114.44332247307584,114.78802722514118,114.2800887251218,114.60877416951695,1832277.0,87.61037602840617,98.01395919476148,34.205703783925685,19.27477191958421
2017-02-10,114.69028797989411,115.82994258550094,114.5146569666588,115.49564540095237,3857179.0,85.73823847674686,99.47942559697125,45.80396184112793,18.105009414548817
2017-02-13,115.67478944724458,116.1283467983226,115.4621410533528,115.74179557297364,2215573.0,87.5471545326649,101.79972533353671,35.283773801043786,16.777892392126102
2017-02-14,115.20365710417998,115.40039878762825,114.87487245517846,115.00511913307322,1074093.0,88.12817325948497,98.9969960810656,33.72546250008146,19.834966465752967
2017-02-15,117.06731321505494,117.35845361684812,116.69888678693587,117.01063686874532,1607394.0,87.48378129438085,101.04278540824467,40.353160996930434,19.81983944658248
2017-02-16,117.21730035538778,117.6163292848947,116.87341388090212,117.20881396084388,1953922.0,86.97190028639834,102.07534486463636,43.34356810553338,17.60529427254517
2017-02-17,114.74424043731726,115.05279686146093,113.92318902588048,114.23443959457406,1170226.0,86.94480371073624,93.41356332887834,36.36534979610776,29.11938990101057
2017-02-20,116.84230509487988,118.53745183083925,116.78855619089917,118.29750362574418,4363518.0,89.35979683585583,109.84800711808684,34.053195564473434,10.169357260884452
2017-02-21,119.03313870444225,122.23736218245786,118.67517664313432,121.17246960769553,11438718.0,89.3883895313181,119.36630897511418,36.287463988525644,3.0640997916812007
2017-02-22,117.91814593576237,118.58709779701522,117.2868659990403,117.97393057918617,2963434.0,86.53165307255028,104.59152543572762,44.76751379480697,16.98494406091042
2017-02-23,118.40582710502014,118.83450829566317,117.61568256534848,118.00560417774037,2551092.0,86.5733273796868,104.22368914464866,46.57528484245178,17.780752344407805
2017-02-24,119.40193566619074,120.10932805488181,118.85629243800925,119.561086545781,2820461.0,88.1699081861086,107.99968280483225,41.94647228243894,12.970827735288662
2017-02-27,118.22123980729391,118.57220446397498,117.50005568071366,117.77965165054766,1634821.0,88.57900520075287,104.55035340682558,37.857459425466146,16.958665963001458
2017-02-28,120.58924543788454,121.03650697741301,120.11486718523452,120.66864305948913,2941563.0,88.73051624275939,107.6182349802809,39.00319455038019,14.587249629567683
2017-03-01,119.36190713317899,119.82588406183655,119.0258719020388,119.29129702979802,1874620.0,87.64687810292216,103.93726896261643,42.62576497471487,19.83256556336751
2017-03-02,117.50513702605573,117.95588024802596,116.8202312208813,117.03834002370183,1351794.0,89.42758283636411,101.8816433624502,33.54049662759267,19.612538981605187
2017-03-03,119.85749047903896,121.18981086744118,119.71762191345347,120.8665610879391,1472803.0,90.21747792365986,106.37607323090732,37.5046107442068,16.42570958716135
2017-03-06,118.57798831227484,119.61982427777986,118.48913550902049,119.29739573408216,1766982.0,89.81614314033759,105.09347287108754,35.77957063201549,17.55181423602504
2017-03-07,119.6802269792922,124.39845888468277,119.31650360288506,121.97533954174708,7909911.0,89.7098157713911,117.40274833125179,36.3537472331231,4.991184980324052
2017-03-08,116.57646079972415,117.02475069527614,116.05409118304028,116.25225355872368,2586742.0,86.05533859314147,99.85232490971268,39.77378837908844,22.132898230399476
2017-03-09,118.43202688079364,118.55941878537111,117.63726297114434,117.87000220119991,2186989.0,88.71957213438203,106.47759382562053,35.1484169299434,12.328364686425035
2017-03-10,116.97065625066334,117.5647570768949,116.491889306295,116.78962762670183,3957244.0,88.1839695202267,104.65588143978486,34.05886137622548,12.452261117459525
2017-03-13,121.9011558853623,123.35964080242938,121.54078886059025,122.7426761818061,5911947.0,89.67739983235641,116.820377903354,38.03778218135244,6.304769946279966
2017-03-14,120.85797447962734,121.2728651453629,120.22841789298472,120.50131830763166,2325593.0,89.07665510246203,112.55660994150738,37.64800961376303,8.45664199212846
2017-03-15,121.31917350024601,121.93018237286698,121.11747029318913,121.45539265719115,2213213.0,89.12067175007557,113.6175929530054,39.09360112650702,8.895908464707192
2017-03-16,120.90049325523437,121.43700070678683,120.3466110243301,120.92361210767392,1683676.0,89.35396588007433,112.00131833773243,37.47151897597875,10.579887140281146
2017-03-17,120.9264592462472,121.16882122063079,119.92050013144217,120.3230742662885,1723191.0,89.64608414708525,109.38964858915814,36.85521337982847,15.833067643749297
2017-03-20,118.61706414265258,119.11777688901516,118.0162693730968,118.499459693315,1858389.0,86.51374060581506,104.28210842896723,47.31408568604313,20.99211418518943
2017-03-21,122.42846810711566,123.2745866881231,122.00129751735159,123.1087831256204,3108938.0,88.72547576005054,115.13849257141827,46.054808087070256,10.093944273060448
2017-03-22,120.30458489772919,120.87393419976141,119.42415851110995,119.98446107845255,4696062.0,88.5585681221415,106.61686208934208,43.644442565068346,20.029477219380837
2017-03-23,117.98210236382329,118.44409917606619,117.64494201747416,118.04047198613219,2539403.0,89.72386244743349,104.63227334141135,33.385950151118195,19.822008944385747
2017-03-24,122.52853721062839,124.37009804112769,122.35832662261404,123.87724621571348,4707096.0,91.56294411201725,116.21936837400385,36.161019550143024,10.125878322600602
2017-03-27,120.98545401882305,122.32894664883511,120.75080263040921,120.99414067168053,3903195.0,89.21999924131386,113.83458377126942,37.37737078575372,10.34857014471478
2017-03-28,116.73373463326584,117.15521414724216,116.02401524645758,116.55396497617521,1691934.0,90.12528662601495,99.59995003091139,31.236653767227327,26.05847088343872
