Date,Time,Open,High,Low,Close,Volume
20230914,16:00:00,1907.89,1909.45,1907.88,1909.17,125570
20230914,16:05:00,1909.17,1910.66,1909.04,1910.36,138250
20230914,16:10:00,1910.36,1910.82,1909.92,1910.68,86290
20230914,16:15:00,1910.69,1911.05,1910.40,1910.98,78800
20230914,16:20:00,1910.98,1911.80,1910.35,1910.41,86550
20230914,16:25:00,1910.43,1910.76,1910.19,1910.48,86720
20230914,16:30:00,1910.49,1911.22,1910.32,1910.32,58050
20230914,16:35:00,1910.31,1911.33,1910.28,1911.26,93690
20230914,16:40:00,1911.22,1911.96,1910.96,1911.51,80920
20230914,16:45:00,1911.49,1911.58,1909.96,1910.03,118930
20230914,16:50:00,1910.01,1910.48,1909.75,1909.93,163370
20230914,16:55:00,1909.90,1910.41,1909.90,1910.14,127230
20230914,17:00:00,1910.11,1910.88,1909.65,1909.65,59960
20230914,17:05:00,1909.65,1909.74,1909.35,1909.47,24840
20230914,17:10:00,1909.48,1910.36,1909.48,1910.29,24240
20230914,17:15:00,1910.27,1910.52,1910.08,1910.17,27000
20230914,17:20:00,1910.16,1911.08,1910.15,1910.86,30480
20230914,17:25:00,1910.85,1911.20,1910.82,1911.14,31900
20230914,17:30:00,1911.13,1911.34,1910.21,1910.36,48679
20230914,17:35:00,1910.38,1910.38,1909.48,1909.51,78230
20230914,17:40:00,1909.53,1909.54,1909.16,1909.38,71660
20230914,17:45:00,1909.41,1909.42,1908.26,1908.42,62920
20230914,17:50:00,1908.40,1908.66,1908.30,1908.47,40090
20230914,17:55:00,1908.49,1908.84,1908.34,1908.61,41159
20230914,18:00:00,1908.61,1908.67,1908.22,1908.52,33920
20230914,18:05:00,1908.51,1909.20,1908.30,1909.10,21840
20230914,18:10:00,1909.11,1909.42,1909.08,1909.29,23860
20230914,18:15:00,1909.33,1909.38,1908.46,1908.51,23159
20230914,18:20:00,1908.49,1908.90,1908.45,1908.87,32639
20230914,18:25:00,1908.86,1909.36,1908.84,1909.09,19560
20230914,18:30:00,1909.08,1909.14,1908.84,1909.03,16439
20230914,18:35:00,1909.05,1909.27,1908.94,1909.09,12309
20230914,18:40:00,1909.08,1909.24,1908.86,1909.20,11460
20230914,18:45:00,1909.19,1909.22,1908.70,1908.86,42160
20230914,18:50:00,1908.86,1908.86,1908.21,1908.24,52340
20230914,18:55:00,1908.25,1908.31,1907.94,1908.15,31430
20230914,19:00:00,1908.16,1908.56,1908.13,1908.54,51690
20230914,19:05:00,1908.54,1908.63,1908.33,1908.63,14400
20230914,19:10:00,1908.60,1908.87,1908.56,1908.72,19560
20230914,19:15:00,1908.74,1909.01,1908.63,1909.01,17040
20230914,19:20:00,1909.09,1909.34,1909.09,1909.13,18960
20230914,19:25:00,1909.14,1909.31,1909.03,1909.22,16800
20230914,19:30:00,1909.23,1909.31,1908.83,1908.90,12070
20230914,19:35:00,1908.92,1909.14,1908.72,1909.09,39910
20230914,19:40:00,1909.09,1909.23,1908.78,1908.78,36230
20230914,19:45:00,1908.80,1908.85,1908.49,1908.51,47700
20230914,19:50:00,1908.45,1908.54,1908.18,1908.21,46450
20230914,19:55:00,1908.23,1909.42,1908.22,1909.35,32040
20230914,20:00:00,1909.32,1909.41,1909.12,1909.17,20399
20230914,20:05:00,1909.17,1909.48,1909.17,1909.47,12599
20230914,20:10:00,1909.45,1909.80,1909.41,1909.80,12840
20230914,20:15:00,1909.81,1909.96,1909.79,1909.80,7000
20230914,20:20:00,1909.79,1910.43,1909.69,1910.13,12719
20230914,20:25:00,1910.11,1910.20,1909.88,1909.90,10820
20230914,20:30:00,1909.87,1910.16,1909.82,1909.92,16600
20230914,20:35:00,1909.91,1910.60,1909.82,1910.29,12550
20230914,20:40:00,1910.01,1910.29,1910.01,1910.18,7160
20230914,20:45:00,1910.18,1910.30,1910.04,1910.08,15280
20230914,20:50:00,1910.08,1910.54,1910.08,1910.38,15080
20230914,20:55:00,1910.37,1910.59,1910.36,1910.45,20740
20230914,22:00:00,1910.07,1910.97,1910.07,1910.66,16420
20230914,22:05:00,1910.70,1910.86,1910.57,1910.66,10680
20230914,22:10:00,1910.63,1910.85,1910.63,1910.84,16079
20230914,22:15:00,1910.84,1910.88,1910.40,1910.59,18480
20230914,22:20:00,1910.66,1910.86,1910.61,1910.66,11280
20230914,22:25:00,1910.66,1910.76,1910.23,1910.36,38850
20230914,22:30:00,1910.36,1910.55,1910.32,1910.45,40140
20230914,22:35:00,1910.43,1910.55,1910.36,1910.43,20880
20230914,22:40:00,1910.43,1910.45,1910.13,1910.26,31730
20230914,22:45:00,1910.27,1910.38,1910.13,1910.18,11940
20230914,22:50:00,1910.13,1910.31,1910.10,1910.31,23880
20230914,22:55:00,1910.31,1910.31,1910.18,1910.21,17910
20230914,23:00:00,1910.21,1910.21,1909.76,1910.10,63690
20230914,23:05:00,1910.11,1910.12,1909.90,1910.12,15720
20230914,23:10:00,1910.12,1910.47,1910.12,1910.44,6840
20230914,23:15:00,1910.42,1910.42,1910.35,1910.36,3360
20230914,23:20:00,1910.36,1910.41,1909.97,1909.99,17160
20230914,23:25:00,1910.03,1910.13,1909.93,1910.04,4080
20230914,23:30:00,1910.06,1910.76,1910.06,1910.32,56160
20230914,23:35:00,1910.31,1910.45,1910.28,1910.39,10560
20230914,23:40:00,1910.41,1911.04,1910.35,1910.38,16920
20230914,23:45:00,1910.36,1910.37,1909.98,1910.02,19560
20230914,23:50:00,1910.02,1910.20,1910.01,1910.12,15600
20230914,23:55:00,1910.13,1910.13,1909.73,1909.74,18240
20230915,00:00:00,1909.77,1910.17,1909.72,1910.12,31920
20230915,00:05:00,1910.10,1910.84,1910.01,1910.83,16800
20230915,00:10:00,1910.85,1911.13,1910.60,1910.71,61420
20230915,00:15:00,1910.70,1911.09,1910.70,1910.91,45710
20230915,00:20:00,1910.89,1911.05,1910.41,1910.42,44700
20230915,00:25:00,1910.41,1910.52,1909.97,1910.32,90010
20230915,00:30:00,1910.30,1910.99,1910.21,1910.99,51470
20230915,00:35:00,1911.02,1911.20,1911.02,1911.06,9119
20230915,00:40:00,1911.08,1911.20,1910.90,1910.90,13799
20230915,00:45:00,1910.91,1911.48,1910.88,1911.03,17520
20230915,00:50:00,1911.06,1911.07,1910.46,1910.82,122469
20230915,00:55:00,1910.83,1911.22,1910.57,1911.22,69050
20230915,01:00:00,1911.18,1911.59,1910.65,1910.65,95880
20230915,01:05:00,1910.66,1910.87,1910.34,1910.87,134180
20230915,01:10:00,1910.88,1911.23,1910.68,1910.97,26640
20230915,01:15:00,1910.96,1911.80,1910.83,1911.43,49950
20230915,01:20:00,1911.44,1911.74,1911.09,1911.40,44270
20230915,01:25:00,1911.40,1911.94,1911.19,1911.68,48270
20230915,01:30:00,1911.68,1912.89,1911.62,1912.51,154040
20230915,01:35:00,1912.48,1914.41,1912.48,1913.94,104710
20230915,01:40:00,1913.91,1915.06,1913.80,1914.73,64400
20230915,01:45:00,1914.76,1915.12,1913.87,1914.87,62910
20230915,01:50:00,1914.87,1915.17,1914.26,1914.57,42720
20230915,01:55:00,1914.57,1915.36,1914.56,1915.29,47760
20230915,02:00:00,1915.28,1915.83,1915.28,1915.60,148600
20230915,02:05:00,1915.59,1915.80,1915.04,1915.36,65640
20230915,02:10:00,1915.34,1915.43,1914.62,1914.84,49079
20230915,02:15:00,1914.84,1915.24,1914.84,1915.11,43320
20230915,02:20:00,1915.10,1915.22,1914.53,1915.01,24240
20230915,02:25:00,1914.99,1915.49,1914.99,1915.17,20520
20230915,02:30:00,1915.18,1915.59,1914.99,1915.04,48119
20230915,02:35:00,1915.02,1915.34,1914.93,1915.20,41640
20230915,02:40:00,1915.20,1915.70,1915.11,1915.65,47640
20230915,02:45:00,1915.65,1915.76,1915.58,1915.69,35399
20230915,02:50:00,1915.69,1915.91,1915.57,1915.57,36960
20230915,02:55:00,1915.54,1915.57,1915.23,1915.43,20160
20230915,03:00:00,1915.44,1915.46,1914.96,1915.02,27480
20230915,03:05:00,1915.03,1915.14,1914.93,1915.07,19680
20230915,03:10:00,1915.07,1915.13,1914.54,1914.63,28559
20230915,03:15:00,1914.68,1915.17,1914.66,1915.14,34560
20230915,03:20:00,1915.13,1915.63,1915.10,1915.46,38400
20230915,03:25:00,1915.46,1915.78,1915.35,1915.51,21960
20230915,03:30:00,1915.56,1915.70,1915.49,1915.65,28919
20230915,03:35:00,1915.64,1915.82,1915.44,1915.62,15360
20230915,03:40:00,1915.62,1915.80,1915.29,1915.29,21600
20230915,03:45:00,1915.30,1915.48,1914.72,1915.46,85410
20230915,03:50:00,1915.38,1915.52,1915.08,1915.35,53160
20230915,03:55:00,1915.29,1915.58,1915.24,1915.57,24360
20230915,04:00:00,1915.57,1915.81,1915.45,1915.81,17159
20230915,04:05:00,1915.83,1916.04,1915.70,1915.70,25080
20230915,04:10:00,1915.69,1915.69,1915.38,1915.47,14760
20230915,04:15:00,1915.46,1915.51,1915.17,1915.35,25680
20230915,04:20:00,1915.35,1915.52,1915.28,1915.35,13320
20230915,04:25:00,1915.35,1915.35,1915.18,1915.18,11159
20230915,04:30:00,1915.20,1915.61,1915.18,1915.58,6120
20230915,04:35:00,1915.60,1915.60,1915.39,1915.48,6839
20230915,04:40:00,1915.49,1915.91,1915.49,1915.88,9839
20230915,04:45:00,1915.89,1916.76,1915.87,1916.53,18360
20230915,04:50:00,1916.56,1916.71,1916.39,1916.68,11399
20230915,04:55:00,1916.68,1916.68,1915.84,1916.01,47280
20230915,05:00:00,1915.99,1916.11,1915.10,1915.52,88020
20230915,05:05:00,1915.53,1915.90,1915.47,1915.78,27480
20230915,05:10:00,1915.76,1915.85,1915.05,1915.07,22919
20230915,05:15:00,1915.08,1915.30,1914.85,1915.08,17040
20230915,05:20:00,1915.11,1915.99,1915.11,1915.54,27480
20230915,05:25:00,1915.55,1915.82,1915.48,1915.81,24000
20230915,05:30:00,1915.79,1915.79,1915.27,1915.54,36239
20230915,05:35:00,1915.53,1915.65,1915.22,1915.41,32880
20230915,05:40:00,1915.39,1915.58,1914.91,1915.24,30870
20230915,05:45:00,1915.24,1915.51,1915.05,1915.49,29640
20230915,05:50:00,1915.51,1915.94,1915.51,1915.66,25200
20230915,05:55:00,1915.64,1916.21,1915.64,1916.17,20880
20230915,06:00:00,1916.16,1916.41,1915.96,1916.14,39120
20230915,06:05:00,1916.18,1916.74,1916.17,1916.20,77710
20230915,06:10:00,1916.20,1917.28,1916.17,1916.97,149500
20230915,06:15:00,1917.02,1918.12,1916.71,1917.93,186150
20230915,06:20:00,1917.94,1919.48,1917.94,1918.86,210370
20230915,06:25:00,1918.87,1919.46,1917.96,1918.99,541240
20230915,06:30:00,1918.97,1919.44,1917.94,1918.55,829330
20230915,06:35:00,1918.47,1918.86,1917.82,1918.15,228000
20230915,06:40:00,1918.17,1919.48,1918.16,1919.06,147510
20230915,06:45:00,1919.06,1919.06,1917.92,1918.42,133950
20230915,06:50:00,1918.39,1918.64,1918.04,1918.15,43740
20230915,06:55:00,1918.15,1918.56,1917.84,1918.55,88000
20230915,07:00:00,1918.54,1918.81,1917.28,1917.42,53520
20230915,07:05:00,1917.44,1917.45,1916.65,1916.78,103090
20230915,07:10:00,1916.80,1916.96,1915.97,1916.08,112870
20230915,07:15:00,1916.12,1916.99,1915.34,1916.32,80870
20230915,07:20:00,1916.33,1917.36,1916.21,1917.13,56640
20230915,07:25:00,1917.12,1917.96,1917.12,1917.80,41280
20230915,07:30:00,1917.79,1917.92,1916.35,1916.88,126879
20230915,07:35:00,1916.93,1917.52,1916.44,1916.44,135960
20230915,07:40:00,1916.42,1917.01,1916.21,1916.91,81080
20230915,07:45:00,1916.91,1917.31,1916.79,1917.30,47810
20230915,07:50:00,1917.28,1917.66,1916.66,1917.58,39819
20230915,07:55:00,1917.58,1918.09,1917.41,1917.95,71430
20230915,08:00:00,1917.95,1918.16,1916.99,1917.46,92220
20230915,08:05:00,1917.45,1917.83,1916.69,1917.72,52250
20230915,08:10:00,1917.63,1917.73,1917.21,1917.67,42200
20230915,08:15:00,1917.67,1917.90,1917.53,1917.65,78080
20230915,08:20:00,1917.65,1917.97,1917.61,1917.72,24100
20230915,08:25:00,1917.71,1917.93,1917.51,1917.83,20999
20230915,08:30:00,1917.85,1917.85,1917.34,1917.34,35440
20230915,08:35:00,1917.34,1917.62,1917.13,1917.19,23260
20230915,08:40:00,1917.21,1917.62,1916.99,1917.49,47490
20230915,08:45:00,1917.48,1918.01,1917.26,1918.01,34300
20230915,08:50:00,1918.04,1918.38,1917.76,1917.90,60970
20230915,08:55:00,1917.89,1918.22,1917.69,1917.93,43770
20230915,09:00:00,1917.89,1918.64,1917.72,1918.35,59220
20230915,09:05:00,1918.30,1918.36,1917.90,1917.98,65169
20230915,09:10:00,1917.99,1918.45,1917.80,1918.15,32039
20230915,09:15:00,1918.16,1918.20,1917.66,1918.09,25200
20230915,09:20:00,1918.11,1918.79,1918.09,1918.45,41610
20230915,09:25:00,1918.43,1918.77,1918.07,1918.76,37580
20230915,09:30:00,1918.76,1919.15,1918.34,1918.85,43230
20230915,09:35:00,1918.85,1918.94,1918.62,1918.71,47520
20230915,09:40:00,1918.73,1918.83,1918.20,1918.24,46289
20230915,09:45:00,1918.23,1918.63,1918.20,1918.57,46150
20230915,09:50:00,1918.56,1918.67,1918.17,1918.17,70500
20230915,09:55:00,1918.17,1918.17,1917.63,1917.87,31590
20230915,10:00:00,1917.87,1918.10,1917.55,1917.55,50930
20230915,10:05:00,1917.55,1917.93,1917.46,1917.67,42580
20230915,10:10:00,1917.68,1917.87,1917.54,1917.73,20190
20230915,10:15:00,1917.74,1917.86,1917.42,1917.64,26169
20230915,10:20:00,1917.64,1917.82,1917.44,1917.53,42240
20230915,10:25:00,1917.55,1917.71,1917.37,1917.38,34900
20230915,10:30:00,1917.38,1917.48,1917.21,1917.27,18840
20230915,10:35:00,1917.22,1917.39,1916.99,1917.02,21240
20230915,10:40:00,1917.03,1917.84,1917.02,1917.74,24360
20230915,10:45:00,1917.74,1917.94,1917.69,1917.94,34680
20230915,10:50:00,1917.90,1918.12,1917.47,1917.47,16080
20230915,10:55:00,1917.47,1917.47,1917.04,1917.04,23640
20230915,11:00:00,1917.03,1917.15,1916.64,1917.05,39000
20230915,11:05:00,1917.06,1917.57,1916.94,1917.30,25920
20230915,11:10:00,1917.28,1918.20,1917.28,1918.07,21199
20230915,11:15:00,1918.03,1918.17,1917.58,1918.13,20639
20230915,11:20:00,1918.13,1918.63,1918.08,1918.50,60170
20230915,11:25:00,1918.51,1918.72,1918.39,1918.48,64100
20230915,11:30:00,1918.45,1918.63,1918.16,1918.53,33840
20230915,11:35:00,1918.53,1918.82,1918.13,1918.51,34920
20230915,11:40:00,1918.48,1919.86,1918.48,1919.19,82840
20230915,11:45:00,1919.15,1919.61,1918.82,1919.33,112610
20230915,11:50:00,1919.30,1919.36,1918.76,1919.03,63230
20230915,11:55:00,1919.05,1919.32,1918.62,1919.16,67490
20230915,12:00:00,1919.18,1919.87,1918.67,1919.87,108820
20230915,12:05:00,1919.87,1920.47,1919.33,1919.54,72200
20230915,12:10:00,1919.47,1920.03,1918.16,1918.20,117559
20230915,12:15:00,1918.22,1918.66,1918.01,1918.41,60630
20230915,12:20:00,1918.45,1918.63,1917.15,1917.48,83900
20230915,12:25:00,1917.46,1918.32,1917.14,1918.01,126070
20230915,12:30:00,1917.91,1918.09,1916.07,1917.56,230690
20230915,12:35:00,1917.57,1917.72,1916.04,1916.05,169930
20230915,12:40:00,1916.05,1917.34,1915.90,1917.22,146150
20230915,12:45:00,1917.21,1918.51,1917.13,1917.30,113110
20230915,12:50:00,1917.39,1917.51,1916.73,1917.03,64360
20230915,12:55:00,1917.03,1917.34,1916.74,1917.02,48480
20230915,13:00:00,1917.04,1917.97,1916.82,1917.60,156079
20230915,13:05:00,1917.57,1920.15,1917.48,1919.80,94180
20230915,13:10:00,1919.83,1922.83,1919.83,1922.02,327060
20230915,13:15:00,1922.06,1923.21,1921.55,1922.89,185400
20230915,13:20:00,1922.88,1924.71,1922.31,1924.56,128030
20230915,13:25:00,1924.53,1925.61,1923.72,1924.64,304030
20230915,13:30:00,1924.66,1926.23,1923.90,1925.96,190179
20230915,13:35:00,1925.94,1926.66,1925.13,1926.36,151160
20230915,13:40:00,1926.30,1926.67,1925.27,1926.58,151610
20230915,13:45:00,1926.64,1926.66,1923.89,1924.30,247810
20230915,13:50:00,1924.29,1924.47,1923.21,1923.70,116040
20230915,13:55:00,1923.67,1924.69,1923.31,1924.44,174000
20230915,14:00:00,1924.46,1928.51,1924.25,1926.90,490479
20230915,14:05:00,1926.98,1929.57,1926.97,1928.84,197670
20230915,14:10:00,1928.82,1929.15,1927.13,1928.29,155790
20230915,14:15:00,1928.26,1929.93,1927.23,1929.31,173080
20230915,14:20:00,1929.32,1929.93,1928.32,1929.02,118230
20230915,14:25:00,1929.06,1929.77,1927.38,1928.23,162030
20230915,14:30:00,1928.19,1929.19,1926.89,1927.88,104190
20230915,14:35:00,1927.86,1929.12,1927.67,1928.73,79970
20230915,14:40:00,1928.76,1930.27,1928.76,1929.48,149769
20230915,14:45:00,1929.48,1930.31,1928.82,1929.32,142740
20230915,14:50:00,1929.30,1929.60,1928.29,1928.58,103060
20230915,14:55:00,1928.59,1929.15,1927.96,1928.43,133930
20230915,15:00:00,1928.45,1929.60,1926.63,1926.69,169500
20230915,15:05:00,1926.69,1927.28,1925.89,1926.43,337750
20230915,15:10:00,1926.40,1928.09,1926.18,1927.82,189540
20230915,15:15:00,1927.82,1928.85,1927.78,1928.38,136030
20230915,15:20:00,1928.38,1928.48,1927.41,1927.42,89759
20230915,15:25:00,1927.41,1927.46,1926.80,1927.08,205090
20230915,15:30:00,1927.08,1927.22,1924.63,1925.40,112390
20230915,15:35:00,1925.39,1925.81,1925.04,1925.39,164250
20230915,15:40:00,1925.38,1927.23,1925.30,1927.23,42960
20230915,15:45:00,1927.32,1927.84,1926.88,1927.17,86360
20230915,15:50:00,1927.17,1927.41,1926.23,1926.73,40360
20230915,15:55:00,1926.72,1927.01,1926.18,1926.33,31410
20230915,16:00:00,1926.36,1927.63,1926.29,1927.28,40740
20230915,16:05:00,1927.30,1927.60,1926.97,1927.47,30459
20230915,16:10:00,1927.46,1927.75,1927.12,1927.47,116140
20230915,16:15:00,1927.46,1927.47,1926.84,1927.39,95740
20230915,16:20:00,1927.39,1927.56,1926.65,1926.68,68270
20230915,16:25:00,1926.69,1926.69,1925.33,1925.55,125770
20230915,16:30:00,1925.54,1925.86,1924.94,1925.30,114390
20230915,16:35:00,1925.30,1925.88,1924.84,1925.88,88280
20230915,16:40:00,1925.90,1926.79,1925.87,1926.63,66950
20230915,16:45:00,1926.61,1926.71,1925.88,1925.89,37610
20230915,16:50:00,1925.87,1926.10,1925.09,1925.38,25079
20230915,16:55:00,1925.33,1925.90,1925.20,1925.23,36440
20230915,17:00:00,1925.23,1925.36,1924.63,1924.79,46790
20230915,17:05:00,1924.80,1925.40,1924.68,1925.39,18800
20230915,17:10:00,1925.40,1925.67,1925.16,1925.16,16799
20230915,17:15:00,1925.17,1925.46,1924.88,1924.88,27000
20230915,17:20:00,1924.89,1925.84,1924.63,1925.72,61799
20230915,17:25:00,1925.71,1925.72,1924.28,1924.42,88180
20230915,17:30:00,1924.40,1924.58,1923.84,1923.95,28920
20230915,17:35:00,1923.94,1924.04,1923.78,1923.94,31229
20230915,17:40:00,1923.96,1924.15,1923.81,1923.82,14340
20230915,17:45:00,1923.81,1924.66,1923.77,1924.56,53949
20230915,17:50:00,1924.58,1924.78,1924.01,1924.08,59219
20230915,17:55:00,1924.09,1924.67,1924.07,1924.66,25740
20230915,18:00:00,1924.63,1924.82,1924.27,1924.59,16169
20230915,18:05:00,1924.58,1924.88,1924.46,1924.67,10440
20230915,18:10:00,1924.68,1924.78,1924.52,1924.68,13090
20230915,18:15:00,1924.69,1924.88,1924.61,1924.83,9480
20230915,18:20:00,1924.83,1924.84,1924.27,1924.58,17160
20230915,18:25:00,1924.56,1924.59,1924.18,1924.18,16439
20230915,18:30:00,1924.21,1924.33,1924.01,1924.31,14379
20230915,18:35:00,1924.32,1924.57,1924.21,1924.40,12720
20230915,18:40:00,1924.41,1924.87,1924.41,1924.64,14400
20230915,18:45:00,1924.63,1924.63,1924.07,1924.11,8040
20230915,18:50:00,1924.12,1924.21,1924.02,1924.02,6240
20230915,18:55:00,1924.01,1924.10,1923.83,1923.94,11040
20230915,19:00:00,1923.94,1924.16,1923.73,1924.14,15120
20230915,19:05:00,1924.13,1924.33,1923.90,1924.08,15650
20230915,19:10:00,1924.11,1924.18,1924.02,1924.13,10320
20230915,19:15:00,1924.13,1924.30,1924.04,1924.14,9000
20230915,19:20:00,1924.13,1924.39,1924.01,1924.15,39150
20230915,19:25:00,1924.15,1924.28,1923.93,1924.20,51040
20230915,19:30:00,1924.21,1924.22,1923.15,1923.26,35730
20230915,19:35:00,1923.23,1923.29,1922.35,1922.60,76680
20230915,19:40:00,1922.59,1922.85,1922.48,1922.74,14279
20230915,19:45:00,1922.80,1922.90,1922.54,1922.81,13199
20230915,19:50:00,1922.76,1923.18,1922.65,1922.84,18400
20230915,19:55:00,1922.87,1922.87,1922.27,1922.38,28100
20230915,20:00:00,1922.37,1922.74,1922.30,1922.57,45749
20230915,20:05:00,1922.60,1922.97,1922.35,1922.95,28050
20230915,20:10:00,1922.94,1922.98,1922.47,1922.66,30310
20230915,20:15:00,1922.64,1922.81,1922.46,1922.54,21790
20230915,20:20:00,1922.54,1922.88,1922.54,1922.77,19260
20230915,20:25:00,1922.77,1923.14,1922.74,1923.12,36960
20230915,20:30:00,1923.12,1923.29,1922.97,1923.29,38780
20230915,20:35:00,1923.29,1923.47,1923.21,1923.38,35160
20230915,20:40:00,1923.37,1923.70,1923.32,1923.48,44000
20230915,20:45:00,1923.42,1923.76,1923.35,1923.36,37860
20230915,20:50:00,1923.36,1923.73,1923.21,1923.43,54360
20230915,20:55:00,1923.37,1923.80,1922.74,1922.74,70550
20230917,22:00:00,1923.41,1924.02,1923.17,1923.86,84010
20230917,22:05:00,1923.93,1924.36,1923.81,1923.94,67620
20230917,22:10:00,1923.94,1923.97,1923.53,1923.84,53609
20230917,22:15:00,1923.83,1923.83,1923.53,1923.56,39960
20230917,22:20:00,1923.58,1923.80,1923.44,1923.68,45540
20230917,22:25:00,1923.68,1924.21,1923.60,1924.07,61290
20230917,22:30:00,1924.05,1924.10,1923.97,1924.08,7680
20230917,22:35:00,1924.06,1924.11,1923.63,1923.85,7440
20230917,22:40:00,1923.83,1923.92,1923.62,1923.63,4799
20230917,22:45:00,1923.62,1923.63,1923.42,1923.42,3120
20230917,22:50:00,1923.44,1923.87,1923.43,1923.60,8160
20230917,22:55:00,1923.61,1923.68,1923.37,1923.51,17940
20230917,23:00:00,1923.51,1923.53,1922.66,1922.81,211490
20230917,23:05:00,1922.84,1923.14,1922.71,1922.96,84430
20230917,23:10:00,1922.96,1923.15,1922.78,1922.98,82820
20230917,23:15:00,1923.03,1923.13,1922.88,1922.95,49950
20230917,23:20:00,1922.98,1923.13,1922.95,1923.08,59550
20230917,23:25:00,1923.10,1923.12,1922.63,1922.66,72480
20230917,23:30:00,1922.66,1923.03,1922.38,1922.92,56819
20230917,23:35:00,1922.92,1923.17,1922.90,1923.17,10920
20230917,23:40:00,1923.18,1923.33,1923.15,1923.17,6839
20230917,23:45:00,1923.19,1923.22,1922.73,1922.87,12600
20230917,23:50:00,1922.88,1923.37,1922.87,1923.37,4680
20230917,23:55:00,1923.38,1923.45,1923.04,1923.17,9599
20230918,00:00:00,1923.18,1923.86,1923.14,1923.61,13799
20230918,00:05:00,1923.60,1923.89,1923.60,1923.79,16800
20230918,00:10:00,1923.81,1923.88,1923.34,1923.68,22920
20230918,00:15:00,1923.60,1923.88,1923.54,1923.69,24240
20230918,00:20:00,1923.67,1923.89,1923.54,1923.70,27420
20230918,00:25:00,1923.70,1923.97,1923.67,1923.93,22199
20230918,00:30:00,1923.92,1924.03,1923.71,1923.94,17280
20230918,00:35:00,1923.93,1924.03,1923.73,1923.92,144470
20230918,00:40:00,1923.91,1924.21,1923.87,1924.03,104109
20230918,00:45:00,1924.03,1924.23,1923.98,1924.20,28559
20230918,00:50:00,1924.18,1924.55,1924.15,1924.26,15839
20230918,00:55:00,1924.30,1924.63,1924.30,1924.53,13800
20230918,01:00:00,1924.57,1925.68,1924.40,1925.38,163940
20230918,01:05:00,1925.39,1926.18,1925.24,1925.59,97330
20230918,01:10:00,1925.60,1926.53,1925.58,1926.26,48600
20230918,01:15:00,1926.27,1926.40,1925.62,1925.79,56640
20230918,01:20:00,1925.77,1926.11,1925.29,1925.29,70920
20230918,01:25:00,1925.28,1926.02,1925.20,1925.29,69120
20230918,01:30:00,1925.24,1925.40,1923.88,1923.94,89640
20230918,01:35:00,1923.92,1924.94,1923.24,1924.58,92160
20230918,01:40:00,1924.58,1924.80,1923.87,1924.15,55080
20230918,01:45:00,1924.12,1925.11,1923.90,1924.97,67110
20230918,01:50:00,1924.99,1925.82,1924.82,1925.79,121780
20230918,01:55:00,1925.79,1925.79,1925.07,1925.09,126850
20230918,02:00:00,1925.09,1925.66,1925.03,1925.47,95570
20230918,02:05:00,1925.47,1925.87,1925.35,1925.52,96500
20230918,02:10:00,1925.52,1925.86,1925.35,1925.79,92890
20230918,02:15:00,1925.81,1926.06,1925.80,1925.97,45460
20230918,02:20:00,1926.00,1926.03,1925.62,1925.90,91800
20230918,02:25:00,1925.90,1926.36,1925.89,1926.35,11280
20230918,02:30:00,1926.36,1927.07,1926.16,1926.67,56550
20230918,02:35:00,1926.69,1927.47,1926.59,1927.34,169520
20230918,02:40:00,1927.36,1927.66,1927.21,1927.63,65490
20230918,02:45:00,1927.64,1928.30,1927.44,1927.90,103559
20230918,02:50:00,1927.91,1928.64,1927.85,1928.42,43440
20230918,02:55:00,1928.44,1928.55,1927.59,1927.95,158400
20230918,03:00:00,1927.95,1928.34,1927.91,1928.20,89040
20230918,03:05:00,1928.19,1928.21,1927.88,1928.14,43820
20230918,03:10:00,1928.13,1928.82,1928.13,1928.77,50220
20230918,03:15:00,1928.80,1929.31,1928.77,1928.92,45550
20230918,03:20:00,1928.92,1929.02,1928.25,1928.52,35140
20230918,03:25:00,1928.52,1928.92,1928.43,1928.87,21750
20230918,03:30:00,1928.88,1929.30,1928.84,1929.30,22320
20230918,03:35:00,1929.31,1929.36,1928.91,1929.11,17110
20230918,03:40:00,1929.12,1929.38,1929.12,1929.22,11039
20230918,03:45:00,1929.21,1929.33,1929.15,1929.21,8760
20230918,03:50:00,1929.22,1929.37,1929.22,1929.28,4560
20230918,03:55:00,1929.29,1929.31,1928.68,1928.70,8520
20230918,04:00:00,1928.70,1928.87,1928.27,1928.74,52009
20230918,04:05:00,1928.76,1928.76,1928.38,1928.38,7560
20230918,04:10:00,1928.37,1928.97,1928.37,1928.88,9119
20230918,04:15:00,1928.87,1928.97,1928.80,1928.86,7199
20230918,04:20:00,1928.88,1929.31,1928.88,1929.16,36970
20230918,04:25:00,1929.15,1929.22,1928.88,1928.88,35080
20230918,04:30:00,1928.88,1929.05,1928.88,1929.03,56260
20230918,04:35:00,1929.04,1929.04,1928.72,1928.83,25870
20230918,04:40:00,1928.83,1929.02,1928.64,1928.73,9260
20230918,04:45:00,1928.72,1928.72,1927.63,1927.63,102400
20230918,04:50:00,1927.63,1928.38,1927.63,1928.18,32080
20230918,04:55:00,1928.16,1928.27,1927.96,1928.07,18269
20230918,05:00:00,1928.10,1928.33,1928.03,1928.08,61770
20230918,05:05:00,1928.08,1928.47,1927.98,1928.40,18630
20230918,05:10:00,1928.41,1928.54,1928.19,1928.33,24320
