datetime,open,high,low,close,volume,open_interest,total_turnover
2013-03-08 14:25:00,11345.0,11350.0,11340.0,11345.0,584.0,115758.0,
2013-03-08 14:30:00,11350.0,11350.0,11340.0,11345.0,598.0,115832.0,
2013-03-08 14:35:00,11350.0,11355.0,11345.0,11350.0,656.0,115938.0,
2013-03-08 14:40:00,11350.0,11355.0,11350.0,11350.0,392.0,116000.0,
2013-03-08 14:45:00,11350.0,11355.0,11345.0,11350.0,786.0,116028.0,
2013-03-08 14:50:00,11350.0,11350.0,11335.0,11345.0,1354.0,116294.0,
2013-03-08 14:55:00,11340.0,11345.0,11335.0,11340.0,1098.0,116450.0,
2013-03-08 15:00:00,11340.0,11340.0,11330.0,11335.0,3334.0,116180.0,
2013-03-11 09:05:00,11275.0,11295.0,11240.0,11280.0,8710.0,118236.0,
2013-03-11 09:10:00,11275.0,11285.0,11260.0,11275.0,3412.0,119398.0,
2013-03-11 09:15:00,11275.0,11275.0,11260.0,11270.0,2186.0,119772.0,
2013-03-11 09:20:00,11270.0,11275.0,11260.0,11265.0,3340.0,120400.0,
2013-03-11 09:25:00,11270.0,11275.0,11260.0,11275.0,1100.0,120430.0,
2013-03-11 09:30:00,11275.0,11280.0,11265.0,11265.0,1906.0,120940.0,
2013-03-11 09:35:00,11270.0,11270.0,11195.0,11200.0,9120.0,123236.0,
2013-03-11 09:40:00,11200.0,11225.0,11190.0,11215.0,3660.0,123302.0,
2013-03-11 09:45:00,11220.0,11240.0,11215.0,11230.0,2264.0,123908.0,
2013-03-11 09:50:00,11230.0,11235.0,11215.0,11230.0,994.0,123954.0,
2013-03-11 09:55:00,11230.0,11235.0,11220.0,11225.0,1372.0,124358.0,
2013-03-11 10:00:00,11225.0,11235.0,11225.0,11235.0,734.0,124494.0,
2013-03-11 10:05:00,11235.0,11260.0,11235.0,11260.0,4108.0,125126.0,
2013-03-11 10:10:00,11260.0,11275.0,11255.0,11270.0,4346.0,124910.0,
2013-03-11 10:15:00,11270.0,11275.0,11265.0,11270.0,782.0,125074.0,
2013-03-11 10:35:00,11275.0,11285.0,11260.0,11280.0,1828.0,125012.0,
2013-03-11 10:40:00,11275.0,11290.0,11275.0,11285.0,1408.0,125344.0,
2013-03-11 10:45:00,11280.0,11290.0,11275.0,11275.0,972.0,125466.0,
2013-03-11 10:50:00,11280.0,11280.0,11270.0,11275.0,436.0,125358.0,
2013-03-11 10:55:00,11275.0,11275.0,11265.0,11265.0,518.0,125278.0,
2013-03-11 11:00:00,11270.0,11280.0,11270.0,11270.0,634.0,125230.0,
2013-03-11 11:05:00,11270.0,11280.0,11270.0,11275.0,360.0,125038.0,
2013-03-11 11:10:00,11275.0,11280.0,11265.0,11265.0,1690.0,124876.0,
2013-03-11 11:15:00,11265.0,11275.0,11265.0,11270.0,1140.0,124392.0,
2013-03-11 11:20:00,11270.0,11270.0,11250.0,11265.0,1872.0,123604.0,
2013-03-11 11:25:00,11260.0,11265.0,11250.0,11255.0,730.0,123524.0,
2013-03-11 11:30:00,11260.0,11265.0,11260.0,11265.0,840.0,123494.0,
2013-03-11 13:35:00,11265.0,11265.0,11255.0,11260.0,1114.0,123896.0,
2013-03-11 13:40:00,11260.0,11265.0,11255.0,11260.0,856.0,124046.0,
2013-03-11 13:45:00,11260.0,11265.0,11255.0,11255.0,660.0,124030.0,
2013-03-11 13:50:00,11255.0,11260.0,11255.0,11255.0,1020.0,123934.0,
2013-03-11 13:55:00,11255.0,11260.0,11250.0,11250.0,970.0,124138.0,
2013-03-11 14:00:00,11250.0,11250.0,11230.0,11230.0,2594.0,124702.0,
2013-03-11 14:05:00,11230.0,11255.0,11225.0,11240.0,1574.0,125080.0,
2013-03-11 14:10:00,11240.0,11245.0,11240.0,11240.0,454.0,125024.0,
2013-03-11 14:15:00,11240.0,11245.0,11235.0,11240.0,598.0,125156.0,
2013-03-11 14:20:00,11240.0,11240.0,11230.0,11235.0,674.0,125260.0,
2013-03-11 14:25:00,11235.0,11240.0,11230.0,11235.0,382.0,125416.0,
2013-03-11 14:30:00,11240.0,11240.0,11225.0,11230.0,832.0,125630.0,
2013-03-11 14:35:00,11235.0,11240.0,11225.0,11240.0,858.0,126030.0,
2013-03-11 14:40:00,11240.0,11240.0,11230.0,11230.0,518.0,126084.0,
2013-03-11 14:45:00,11235.0,11235.0,11225.0,11230.0,1494.0,126340.0,
2013-03-11 14:50:00,11230.0,11240.0,11225.0,11235.0,900.0,126372.0,
2013-03-11 14:55:00,11235.0,11235.0,11215.0,11225.0,3950.0,127088.0,
2013-03-11 15:00:00,11220.0,11235.0,11215.0,11230.0,4556.0,126892.0,
2013-03-12 09:05:00,11260.0,11285.0,11240.0,11245.0,8172.0,127114.0,
2013-03-12 09:10:00,11250.0,11250.0,11230.0,11245.0,2456.0,127182.0,
2013-03-12 09:15:00,11240.0,11245.0,11220.0,11235.0,1684.0,127196.0,
2013-03-12 09:20:00,11230.0,11255.0,11225.0,11250.0,2190.0,126898.0,
2013-03-12 09:25:00,11250.0,11250.0,11235.0,11235.0,1100.0,127008.0,
2013-03-12 09:30:00,11240.0,11240.0,11220.0,11220.0,1972.0,127276.0,
2013-03-12 09:35:00,11225.0,11230.0,11210.0,11225.0,2446.0,127344.0,
2013-03-12 09:40:00,11225.0,11255.0,11220.0,11250.0,2176.0,127420.0,
2013-03-12 09:45:00,11250.0,11275.0,11245.0,11265.0,3692.0,128590.0,
2013-03-12 09:50:00,11270.0,11270.0,11255.0,11270.0,1426.0,128756.0,
2013-03-12 09:55:00,11270.0,11275.0,11260.0,11260.0,1102.0,128802.0,
2013-03-12 10:00:00,11265.0,11270.0,11255.0,11265.0,1322.0,128568.0,
2013-03-12 10:05:00,11265.0,11270.0,11255.0,11255.0,1812.0,127734.0,
2013-03-12 10:10:00,11260.0,11270.0,11250.0,11265.0,1302.0,127268.0,
2013-03-12 10:15:00,11260.0,11265.0,11255.0,11265.0,822.0,127204.0,
2013-03-12 10:35:00,11265.0,11265.0,11255.0,11255.0,636.0,126958.0,
2013-03-12 10:40:00,11260.0,11260.0,11255.0,11260.0,222.0,126896.0,
2013-03-12 10:45:00,11255.0,11260.0,11245.0,11260.0,1764.0,127068.0,
2013-03-12 10:50:00,11255.0,11270.0,11255.0,11265.0,3198.0,127160.0,
2013-03-12 10:55:00,11265.0,11265.0,11250.0,11260.0,684.0,127424.0,
2013-03-12 11:00:00,11260.0,11265.0,11255.0,11265.0,804.0,127288.0,
2013-03-12 11:05:00,11265.0,11265.0,11250.0,11255.0,1108.0,127368.0,
2013-03-12 11:10:00,11255.0,11265.0,11245.0,11265.0,2300.0,126892.0,
2013-03-12 11:15:00,11265.0,11270.0,11250.0,11255.0,1028.0,126822.0,
2013-03-12 11:20:00,11260.0,11265.0,11255.0,11260.0,648.0,126594.0,
2013-03-12 11:25:00,11255.0,11260.0,11240.0,11245.0,1698.0,125958.0,
2013-03-12 11:30:00,11240.0,11250.0,11240.0,11245.0,1678.0,125630.0,
2013-03-12 13:35:00,11225.0,11235.0,11210.0,11225.0,3886.0,125726.0,
2013-03-12 13:40:00,11220.0,11220.0,11205.0,11215.0,2176.0,125574.0,
2013-03-12 13:45:00,11215.0,11225.0,11210.0,11220.0,1196.0,125608.0,
2013-03-12 13:50:00,11220.0,11225.0,11220.0,11220.0,538.0,125754.0,
2013-03-12 13:55:00,11220.0,11225.0,11210.0,11210.0,2002.0,126078.0,
2013-03-12 14:00:00,11210.0,11225.0,11180.0,11185.0,4034.0,126184.0,
2013-03-12 14:05:00,11185.0,11195.0,11175.0,11195.0,3568.0,126024.0,
2013-03-12 14:10:00,11200.0,11215.0,11195.0,11200.0,2366.0,126218.0,
2013-03-12 14:15:00,11200.0,11205.0,11195.0,11200.0,802.0,125990.0,
2013-03-12 14:20:00,11195.0,11200.0,11190.0,11195.0,1184.0,125826.0,
2013-03-12 14:25:00,11195.0,11205.0,11195.0,11200.0,878.0,125692.0,
2013-03-12 14:30:00,11205.0,11210.0,11200.0,11205.0,792.0,125666.0,
2013-03-12 14:35:00,11200.0,11205.0,11200.0,11200.0,584.0,125392.0,
2013-03-12 14:40:00,11205.0,11205.0,11180.0,11185.0,1748.0,125560.0,
2013-03-12 14:45:00,11180.0,11190.0,11170.0,11190.0,4034.0,126014.0,
2013-03-12 14:50:00,11185.0,11200.0,11185.0,11195.0,2570.0,126054.0,
2013-03-12 14:55:00,11200.0,11200.0,11180.0,11185.0,1066.0,126316.0,
2013-03-12 15:00:00,11190.0,11195.0,11165.0,11170.0,3912.0,126004.0,
2013-03-13 09:05:00,11285.0,11310.0,11265.0,11265.0,9016.0,123956.0,
2013-03-13 09:10:00,11270.0,11280.0,11265.0,11265.0,1956.0,124210.0,
2013-03-13 09:15:00,11265.0,11275.0,11265.0,11265.0,1316.0,123904.0,
2013-03-13 09:20:00,11265.0,11270.0,11250.0,11260.0,2770.0,123830.0,
2013-03-13 09:25:00,11260.0,11265.0,11255.0,11265.0,614.0,123908.0,
2013-03-13 09:30:00,11260.0,11285.0,11260.0,11280.0,2364.0,123878.0,
2013-03-13 09:35:00,11280.0,11290.0,11275.0,11275.0,1140.0,123948.0,
2013-03-13 09:40:00,11275.0,11290.0,11275.0,11290.0,1956.0,124348.0,
2013-03-13 09:45:00,11285.0,11290.0,11275.0,11275.0,1370.0,124666.0,
2013-03-13 09:50:00,11280.0,11285.0,11270.0,11280.0,1252.0,124298.0,
2013-03-13 09:55:00,11280.0,11280.0,11275.0,11280.0,498.0,124128.0,
2013-03-13 10:00:00,11280.0,11285.0,11270.0,11285.0,1298.0,123784.0,
2013-03-13 10:05:00,11285.0,11310.0,11280.0,11295.0,4456.0,123424.0,
2013-03-13 10:10:00,11295.0,11330.0,11295.0,11310.0,3746.0,123496.0,
2013-03-13 10:15:00,11315.0,11335.0,11310.0,11330.0,2830.0,122882.0,
2013-03-13 10:35:00,11335.0,11340.0,11315.0,11325.0,3416.0,122708.0,
2013-03-13 10:40:00,11325.0,11325.0,11310.0,11315.0,1280.0,122674.0,
2013-03-13 10:45:00,11315.0,11320.0,11300.0,11310.0,1334.0,122594.0,
2013-03-13 10:50:00,11315.0,11315.0,11295.0,11295.0,1352.0,122576.0,
2013-03-13 10:55:00,11300.0,11320.0,11295.0,11315.0,1274.0,122724.0,
2013-03-13 11:00:00,11315.0,11320.0,11305.0,11320.0,632.0,122670.0,
2013-03-13 11:05:00,11320.0,11325.0,11315.0,11320.0,1190.0,122570.0,
2013-03-13 11:10:00,11325.0,11325.0,11310.0,11315.0,472.0,122668.0,
2013-03-13 11:15:00,11310.0,11315.0,11300.0,11315.0,818.0,122706.0,
2013-03-13 11:20:00,11315.0,11320.0,11300.0,11310.0,560.0,122698.0,
2013-03-13 11:25:00,11310.0,11315.0,11300.0,11310.0,734.0,122506.0,
2013-03-13 11:30:00,11300.0,11315.0,11300.0,11315.0,898.0,122418.0,
2013-03-13 13:35:00,11310.0,11315.0,11300.0,11315.0,1468.0,122764.0,
2013-03-13 13:40:00,11315.0,11325.0,11305.0,11310.0,1886.0,123130.0,
2013-03-13 13:45:00,11310.0,11315.0,11300.0,11300.0,1448.0,123246.0,
2013-03-13 13:50:00,11300.0,11310.0,11285.0,11290.0,2256.0,123184.0,
2013-03-13 13:55:00,11290.0,11310.0,11290.0,11305.0,1148.0,122960.0,
2013-03-13 14:00:00,11310.0,11310.0,11295.0,11300.0,942.0,122980.0,
2013-03-13 14:05:00,11300.0,11305.0,11295.0,11295.0,816.0,122922.0,
2013-03-13 14:10:00,11295.0,11305.0,11295.0,11300.0,968.0,122958.0,
2013-03-13 14:15:00,11300.0,11300.0,11290.0,11300.0,836.0,123118.0,
2013-03-13 14:20:00,11305.0,11305.0,11295.0,11300.0,722.0,123110.0,
2013-03-13 14:25:00,11305.0,11305.0,11295.0,11300.0,1182.0,122280.0,
2013-03-13 14:30:00,11295.0,11300.0,11290.0,11295.0,712.0,122246.0,
2013-03-13 14:35:00,11290.0,11300.0,11290.0,11300.0,850.0,122020.0,
2013-03-13 14:40:00,11300.0,11300.0,11295.0,11295.0,510.0,122062.0,
2013-03-13 14:45:00,11295.0,11305.0,11290.0,11305.0,1880.0,122674.0,
2013-03-13 14:50:00,11305.0,11320.0,11300.0,11300.0,2658.0,123242.0,
2013-03-13 14:55:00,11300.0,11310.0,11300.0,11300.0,1220.0,123316.0,
2013-03-13 15:00:00,11300.0,11310.0,11295.0,11300.0,3418.0,122866.0,
2013-03-14 09:05:00,11270.0,11270.0,11220.0,11220.0,6752.0,123628.0,
2013-03-14 09:10:00,11225.0,11235.0,11215.0,11225.0,2980.0,124378.0,
2013-03-14 09:15:00,11225.0,11230.0,11215.0,11225.0,2674.0,124974.0,
2013-03-14 09:20:00,11225.0,11240.0,11215.0,11235.0,3094.0,125196.0,
2013-03-14 09:25:00,11235.0,11235.0,11220.0,11230.0,804.0,125282.0,
2013-03-14 09:30:00,11230.0,11230.0,11190.0,11195.0,4374.0,125870.0,
2013-03-14 09:35:00,11195.0,11215.0,11185.0,11210.0,3576.0,125856.0,
2013-03-14 09:40:00,11210.0,11215.0,11195.0,11205.0,1092.0,125960.0,
2013-03-14 09:45:00,11210.0,11235.0,11205.0,11230.0,2844.0,126278.0,
2013-03-14 09:50:00,11235.0,11245.0,11225.0,11240.0,4344.0,125790.0,
2013-03-14 09:55:00,11235.0,11240.0,11225.0,11225.0,1880.0,125740.0,
2013-03-14 10:00:00,11230.0,11230.0,11220.0,11225.0,738.0,125872.0,
2013-03-14 10:05:00,11225.0,11235.0,11220.0,11225.0,994.0,125586.0,
2013-03-14 10:10:00,11220.0,11225.0,11215.0,11220.0,766.0,125518.0,
2013-03-14 10:15:00,11220.0,11225.0,11220.0,11225.0,572.0,125344.0,
2013-03-14 10:35:00,11220.0,11225.0,11215.0,11215.0,996.0,125364.0,
2013-03-14 10:40:00,11215.0,11230.0,11215.0,11225.0,1090.0,125568.0,
2013-03-14 10:45:00,11225.0,11230.0,11220.0,11225.0,392.0,125522.0,
2013-03-14 10:50:00,11225.0,11230.0,11220.0,11230.0,330.0,125640.0,
2013-03-14 10:55:00,11230.0,11230.0,11225.0,11225.0,150.0,125654.0,
2013-03-14 11:00:00,11225.0,11230.0,11220.0,11225.0,422.0,125706.0,
2013-03-14 11:05:00,11225.0,11225.0,11215.0,11215.0,1054.0,125992.0,
2013-03-14 11:10:00,11215.0,11230.0,11215.0,11230.0,432.0,126064.0,
2013-03-14 11:15:00,11230.0,11235.0,11225.0,11230.0,502.0,126198.0,
2013-03-14 11:20:00,11225.0,11230.0,11225.0,11230.0,240.0,126226.0,
2013-03-14 11:25:00,11230.0,11235.0,11225.0,11235.0,378.0,126128.0,
2013-03-14 11:30:00,11235.0,11240.0,11225.0,11235.0,878.0,125936.0,
2013-03-14 13:35:00,11225.0,11235.0,11210.0,11215.0,2082.0,126740.0,
2013-03-14 13:40:00,11215.0,11220.0,11205.0,11205.0,1446.0,127086.0,
2013-03-14 13:45:00,11205.0,11220.0,11200.0,11220.0,2546.0,128098.0,
2013-03-14 13:50:00,11220.0,11225.0,11210.0,11215.0,1066.0,127836.0,
2013-03-14 13:55:00,11210.0,11215.0,11210.0,11210.0,632.0,128098.0,
2013-03-14 14:00:00,11210.0,11215.0,11210.0,11210.0,108.0,128036.0,
2013-03-14 14:05:00,11215.0,11225.0,11210.0,11215.0,718.0,127836.0,
2013-03-14 14:10:00,11215.0,11220.0,11210.0,11215.0,586.0,127960.0,
2013-03-14 14:15:00,11210.0,11225.0,11205.0,11220.0,1312.0,127704.0,
2013-03-14 14:20:00,11220.0,11230.0,11220.0,11230.0,886.0,127672.0,
2013-03-14 14:25:00,11230.0,11250.0,11230.0,11235.0,1790.0,127508.0,
2013-03-14 14:30:00,11235.0,11245.0,11230.0,11245.0,770.0,127410.0,
2013-03-14 14:35:00,11240.0,11250.0,11240.0,11240.0,1232.0,127186.0,
2013-03-14 14:40:00,11240.0,11250.0,11240.0,11240.0,468.0,127164.0,
2013-03-14 14:45:00,11240.0,11270.0,11240.0,11270.0,2246.0,127124.0,
2013-03-14 14:50:00,11270.0,11280.0,11255.0,11270.0,2206.0,127438.0,
2013-03-14 14:55:00,11270.0,11290.0,11270.0,11285.0,3064.0,127322.0,
2013-03-14 15:00:00,11280.0,11305.0,11275.0,11290.0,4672.0,127768.0,
2013-03-15 09:05:00,11290.0,11300.0,11280.0,11300.0,4552.0,128616.0,
2013-03-15 09:10:00,11300.0,11315.0,11285.0,11285.0,5216.0,129564.0,
2013-03-15 09:15:00,11285.0,11295.0,11280.0,11290.0,1628.0,129532.0,
2013-03-15 09:20:00,11290.0,11295.0,11280.0,11290.0,1300.0,129528.0,
2013-03-15 09:25:00,11285.0,11295.0,11285.0,11290.0,1104.0,129716.0,
2013-03-15 09:30:00,11285.0,11290.0,11280.0,11290.0,764.0,129776.0,
2013-03-15 09:35:00,11290.0,11295.0,11290.0,11295.0,584.0,129790.0,
2013-03-15 09:40:00,11295.0,11300.0,11285.0,11285.0,1056.0,130038.0,
2013-03-15 09:45:00,11285.0,11290.0,11270.0,11270.0,946.0,130086.0,
2013-03-15 09:50:00,11275.0,11285.0,11270.0,11280.0,1020.0,129966.0,
2013-03-15 09:55:00,11280.0,11300.0,11280.0,11290.0,1992.0,129798.0,
2013-03-15 10:00:00,11290.0,11295.0,11280.0,11295.0,1146.0,129714.0,
2013-03-15 10:05:00,11300.0,11300.0,11290.0,11295.0,490.0,129798.0,
2013-03-15 10:10:00,11300.0,11300.0,11275.0,11290.0,838.0,129816.0,
2013-03-15 10:15:00,11290.0,11290.0,11280.0,11290.0,528.0,129726.0,
2013-03-15 10:35:00,11295.0,11305.0,11290.0,11300.0,1390.0,129704.0,
2013-03-15 10:40:00,11300.0,11300.0,11290.0,11295.0,408.0,129802.0,
2013-03-15 10:45:00,11290.0,11295.0,11285.0,11290.0,348.0,129706.0,
2013-03-15 10:50:00,11290.0,11295.0,11285.0,11290.0,568.0,129538.0,
2013-03-15 10:55:00,11295.0,11305.0,11295.0,11300.0,678.0,129596.0,
2013-03-15 11:00:00,11300.0,11310.0,11300.0,11310.0,1310.0,129618.0,
2013-03-15 11:05:00,11310.0,11315.0,11290.0,11300.0,2194.0,129362.0,
2013-03-15 11:10:00,11305.0,11310.0,11295.0,11295.0,1260.0,129482.0,
2013-03-15 11:15:00,11300.0,11310.0,11300.0,11305.0,1094.0,129344.0,
2013-03-15 11:20:00,11305.0,11335.0,11300.0,11335.0,4390.0,129962.0,
2013-03-15 11:25:00,11335.0,11355.0,11330.0,11350.0,4278.0,130692.0,
2013-03-15 11:30:00,11350.0,11375.0,11345.0,11355.0,6520.0,129306.0,
2013-03-15 13:35:00,11355.0,11355.0,11340.0,11350.0,3044.0,128702.0,
2013-03-15 13:40:00,11345.0,11360.0,11345.0,11350.0,2206.0,129606.0,
2013-03-15 13:45:00,11350.0,11360.0,11340.0,11345.0,1894.0,129572.0,
2013-03-15 13:50:00,11350.0,11350.0,11340.0,11345.0,986.0,129702.0,
2013-03-15 13:55:00,11345.0,11350.0,11340.0,11345.0,708.0,129626.0,
2013-03-15 14:00:00,11345.0,11350.0,11345.0,11345.0,498.0,129660.0,
2013-03-15 14:05:00,11345.0,11350.0,11340.0,11345.0,942.0,129820.0,
2013-03-15 14:10:00,11340.0,11350.0,11340.0,11345.0,608.0,130080.0,
2013-03-15 14:15:00,11345.0,11350.0,11340.0,11350.0,362.0,130064.0,
2013-03-15 14:20:00,11345.0,11350.0,11345.0,11345.0,180.0,130090.0,
2013-03-15 14:25:00,11345.0,11350.0,11340.0,11345.0,466.0,130162.0,
2013-03-15 14:30:00,11345.0,11355.0,11340.0,11350.0,674.0,130324.0,
2013-03-15 14:35:00,11350.0,11350.0,11340.0,11340.0,758.0,130316.0,
2013-03-15 14:40:00,11340.0,11345.0,11335.0,11335.0,1848.0,129822.0,
2013-03-15 14:45:00,11335.0,11340.0,11330.0,11330.0,2030.0,129810.0,
2013-03-15 14:50:00,11330.0,11350.0,11330.0,11340.0,2554.0,129536.0,
2013-03-15 14:55:00,11345.0,11355.0,11340.0,11350.0,1894.0,129338.0,
2013-03-15 15:00:00,11355.0,11360.0,11340.0,11355.0,4218.0,129288.0,
2013-03-18 09:05:00,11160.0,11160.0,10615.0,10905.0,23210.0,130068.0,
2013-03-18 09:10:00,10895.0,10935.0,10810.0,10850.0,11408.0,131944.0,
2013-03-18 09:15:00,10850.0,10895.0,10800.0,10895.0,8068.0,132454.0,
2013-03-18 09:20:00,10895.0,10950.0,10885.0,10915.0,9052.0,133934.0,
2013-03-18 09:25:00,10905.0,10915.0,10880.0,10890.0,5958.0,134980.0,
2013-03-18 09:30:00,10890.0,10905.0,10880.0,10890.0,5512.0,134722.0,
2013-03-18 09:35:00,10890.0,10910.0,10870.0,10910.0,4358.0,135698.0,
2013-03-18 09:40:00,10905.0,10920.0,10895.0,10900.0,4630.0,135438.0,
2013-03-18 09:45:00,10895.0,10910.0,10890.0,10895.0,2708.0,135570.0,
2013-03-18 09:50:00,10895.0,10920.0,10890.0,10915.0,1476.0,135716.0,
2013-03-18 09:55:00,10920.0,10940.0,10900.0,10935.0,4862.0,135772.0,
2013-03-18 10:00:00,10930.0,10940.0,10910.0,10910.0,4452.0,137680.0,
2013-03-18 10:05:00,10910.0,10940.0,10905.0,10915.0,1918.0,137532.0,
2013-03-18 10:10:00,10915.0,10925.0,10910.0,10915.0,1420.0,137690.0,
2013-03-18 10:15:00,10915.0,10925.0,10910.0,10920.0,574.0,137544.0,
2013-03-18 10:35:00,10915.0,10935.0,10915.0,10935.0,2032.0,137420.0,
2013-03-18 10:40:00,10930.0,10945.0,10925.0,10945.0,1826.0,137636.0,
2013-03-18 10:45:00,10940.0,10955.0,10935.0,10945.0,2054.0,137424.0,
2013-03-18 10:50:00,10950.0,10960.0,10940.0,10950.0,2014.0,137650.0,
2013-03-18 10:55:00,10945.0,10960.0,10945.0,10960.0,588.0,137438.0,
2013-03-18 11:00:00,10960.0,10975.0,10955.0,10965.0,1780.0,137212.0,
2013-03-18 11:05:00,10965.0,10965.0,10950.0,10950.0,1244.0,137176.0,
2013-03-18 11:10:00,10955.0,10960.0,10950.0,10955.0,782.0,137536.0,
2013-03-18 11:15:00,10950.0,10950.0,10940.0,10940.0,1618.0,137706.0,
2013-03-18 11:20:00,10940.0,10945.0,10935.0,10940.0,2000.0,138486.0,
2013-03-18 11:25:00,10935.0,10940.0,10925.0,10925.0,1464.0,138262.0,
2013-03-18 11:30:00,10925.0,10940.0,10925.0,10925.0,2152.0,137462.0,
2013-03-18 13:35:00,10910.0,10915.0,10895.0,10905.0,5384.0,137854.0,
2013-03-18 13:40:00,10905.0,10910.0,10895.0,10900.0,1516.0,137872.0,
2013-03-18 13:45:00,10895.0,10910.0,10895.0,10910.0,1400.0,137824.0,
2013-03-18 13:50:00,10910.0,10925.0,10910.0,10925.0,986.0,137950.0,
2013-03-18 13:55:00,10920.0,10925.0,10905.0,10910.0,902.0,137990.0,
2013-03-18 14:00:00,10910.0,10920.0,10900.0,10915.0,1366.0,137978.0,
2013-03-18 14:05:00,10915.0,10920.0,10910.0,10915.0,1380.0,137446.0,
2013-03-18 14:10:00,10920.0,10920.0,10910.0,10910.0,560.0,137464.0,
2013-03-18 14:15:00,10910.0,10925.0,10910.0,10920.0,558.0,137554.0,
2013-03-18 14:20:00,10920.0,10920.0,10895.0,10900.0,2154.0,137646.0,
2013-03-18 14:25:00,10900.0,10905.0,10890.0,10905.0,2552.0,138072.0,
2013-03-18 14:30:00,10910.0,10910.0,10900.0,10910.0,976.0,138118.0,
2013-03-18 14:35:00,10910.0,10915.0,10900.0,10905.0,866.0,138174.0,
2013-03-18 14:40:00,10905.0,10915.0,10900.0,10910.0,976.0,138330.0,
2013-03-18 14:45:00,10915.0,10915.0,10885.0,10885.0,3242.0,139434.0,
2013-03-18 14:50:00,10885.0,10890.0,10860.0,10875.0,5752.0,141806.0,
2013-03-18 14:55:00,10875.0,10895.0,10870.0,10880.0,4036.0,141068.0,
2013-03-18 15:00:00,10880.0,10890.0,10865.0,10880.0,5596.0,141618.0,
2013-03-19 09:05:00,10910.0,10920.0,10895.0,10905.0,5786.0,142516.0,
2013-03-19 09:10:00,10905.0,10915.0,10900.0,10910.0,2146.0,142614.0,
2013-03-19 09:15:00,10910.0,10910.0,10900.0,10900.0,1664.0,142746.0,
2013-03-19 09:20:00,10900.0,10915.0,10900.0,10910.0,800.0,142760.0,
2013-03-19 09:25:00,10905.0,10920.0,10895.0,10905.0,1470.0,142528.0,
2013-03-19 09:30:00,10910.0,10930.0,10905.0,10915.0,3516.0,143214.0,
2013-03-19 09:35:00,10915.0,10925.0,10910.0,10925.0,1198.0,143092.0,
2013-03-19 09:40:00,10920.0,10940.0,10915.0,10935.0,3642.0,142106.0,
2013-03-19 09:45:00,10935.0,10940.0,10910.0,10930.0,3448.0,141320.0,
2013-03-19 09:50:00,10930.0,10935.0,10920.0,10920.0,820.0,141376.0,
2013-03-19 09:55:00,10920.0,10925.0,10915.0,10915.0,892.0,141592.0,
2013-03-19 10:00:00,10915.0,10925.0,10910.0,10920.0,606.0,141768.0,
2013-03-19 10:05:00,10915.0,10935.0,10915.0,10935.0,1252.0,141656.0,
2013-03-19 10:10:00,10930.0,10935.0,10925.0,10935.0,1104.0,141550.0,
2013-03-19 10:15:00,10935.0,10935.0,10925.0,10930.0,554.0,141254.0,
2013-03-19 10:35:00,10930.0,10935.0,10925.0,10935.0,998.0,141048.0,
2013-03-19 10:40:00,10930.0,10935.0,10925.0,10930.0,530.0,140886.0,
2013-03-19 10:45:00,10930.0,10935.0,10925.0,10925.0,704.0,140682.0,
2013-03-19 10:50:00,10925.0,10925.0,10910.0,10915.0,1282.0,140528.0,
2013-03-19 10:55:00,10915.0,10925.0,10910.0,10915.0,1094.0,140212.0,
2013-03-19 11:00:00,10920.0,10925.0,10915.0,10920.0,490.0,140002.0,
2013-03-19 11:05:00,10925.0,10925.0,10915.0,10920.0,552.0,139760.0,
2013-03-19 11:10:00,10920.0,10925.0,10915.0,10920.0,864.0,139384.0,
2013-03-19 11:15:00,10920.0,10925.0,10915.0,10920.0,602.0,139042.0,
2013-03-19 11:20:00,10925.0,10925.0,10920.0,10925.0,436.0,138974.0,
2013-03-19 11:25:00,10925.0,10930.0,10920.0,10925.0,1100.0,138732.0,
2013-03-19 11:30:00,10925.0,10930.0,10920.0,10930.0,942.0,138758.0,
2013-03-19 13:35:00,10925.0,10925.0,10915.0,10915.0,930.0,138968.0,
2013-03-19 13:40:00,10915.0,10915.0,10900.0,10900.0,1886.0,139294.0,
2013-03-19 13:45:00,10900.0,10905.0,10880.0,10890.0,2958.0,139512.0,
2013-03-19 13:50:00,10890.0,10895.0,10870.0,10890.0,2246.0,139526.0,
2013-03-19 13:55:00,10890.0,10910.0,10885.0,10895.0,2216.0,139566.0,
2013-03-19 14:00:00,10895.0,10895.0,10875.0,10875.0,1352.0,139630.0,
2013-03-19 14:05:00,10875.0,10885.0,10850.0,10870.0,3938.0,140086.0,
2013-03-19 14:10:00,10865.0,10880.0,10865.0,10870.0,1046.0,140024.0,
2013-03-19 14:15:00,10870.0,10880.0,10865.0,10875.0,864.0,140002.0,
2013-03-19 14:20:00,10875.0,10880.0,10865.0,10870.0,1120.0,140062.0,
2013-03-19 14:25:00,10870.0,10870.0,10840.0,10855.0,1368.0,140494.0,
2013-03-19 14:30:00,10850.0,10865.0,10830.0,10840.0,2228.0,140640.0,
2013-03-19 14:35:00,10840.0,10840.0,10825.0,10840.0,3054.0,140760.0,
2013-03-19 14:40:00,10835.0,10860.0,10835.0,10855.0,2344.0,140052.0,
2013-03-19 14:45:00,10855.0,10870.0,10850.0,10860.0,1644.0,139744.0,
