BOND_CODE,BOND_SYMBOL,TRADE_DATE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,VOLUME,PURE_BOND_VALUE,CONVERT_VALUE,PURE_BOND_PREMIUM_RATE,CONVERT_PREMIUM_RATE
113013,sh113013,2019-04-02,121.08,123.6,120.0,121.61,846830,93.1349,102.4747,30.574,18.6731
113013,sh113013,2019-04-03,121.03,124.29,121.0,123.73,1846160,93.0658,105.8586,32.9489,16.8823
113013,sh113013,2019-04-04,124.56,125.8,122.5,122.9,1209070,92.9068,106.6667,32.2831,15.2188
113013,sh113013,2019-04-08,123.59,124.0,119.15,120.8,1364900,92.862,103.6869,30.0854,16.5046
113013,sh113013,2019-04-09,120.8,121.56,119.5,119.88,670380,92.8281,103.9394,29.1419,15.3364
113013,sh113013,2019-04-10,119.89,120.5,118.11,118.85,1028510,92.6561,102.8283,28.27,15.581
113013,sh113013,2019-04-11,119.16,128.19,117.22,118.1,865750,92.6958,101.8182,27.406,15.9911
113013,sh113013,2019-04-12,118.57,119.48,118.27,119.08,1014530,92.7144,102.4747,28.4375,16.2042
113013,sh113013,2019-04-15,121.0,122.0,117.03,117.03,1274060,92.5293,101.3131,26.4788,15.5132
113013,sh113013,2019-04-16,117.02,117.99,116.21,117.5,1694800,92.3621,103.1313,27.2167,13.9324
113013,sh113013,2019-04-17,117.6,118.18,117.02,117.05,1882860,92.2893,102.1212,26.8295,14.6187
113013,sh113013,2019-04-18,117.01,117.51,116.71,116.92,441490,92.3454,101.2121,26.6116,15.5198
113013,sh113013,2019-04-19,117.4,118.2,116.58,117.42,725160,92.3741,102.7453,27.1135,14.2826
113013,sh113013,2019-04-22,117.03,117.9,115.9,116.5,1045970,92.4213,100.305,26.0532,16.1457
113013,sh113013,2019-04-23,116.71,116.97,115.51,116.07,374000,92.4481,100.6609,25.5515,15.3079
113013,sh113013,2019-04-24,115.97,116.05,114.04,115.0,688030,92.6338,100.9659,24.1447,13.8998
113013,sh113013,2019-04-25,114.76,115.41,113.22,113.87,385410,92.5428,98.2715,23.0457,15.8729
113013,sh113013,2019-04-26,113.69,114.27,111.0,113.37,1006870,92.5261,98.2206,22.5276,15.4238
113013,sh113013,2019-04-29,113.02,113.86,112.29,113.02,616860,92.5274,96.1871,22.1476,17.5002
113013,sh113013,2019-04-30,113.01,114.31,113.0,113.6,221710,92.5431,95.7295,22.7536,18.6677
113013,sh113013,2019-05-06,112.51,112.51,109.0,109.6,1112150,92.7821,87.1378,18.1262,25.7778
113013,sh113013,2019-05-07,109.21,111.95,109.21,111.8,2732060,92.8056,87.5445,20.4669,27.7065
113013,sh113013,2019-05-08,111.0,111.79,110.06,111.27,948640,92.8856,86.1718,19.7925,29.1257
113013,sh113013,2019-05-09,111.09,112.7,110.65,112.06,945540,93.1076,85.1042,20.3554,31.6738
113013,sh113013,2019-05-10,112.5,115.2,112.5,115.19,1175450,93.2026,88.8155,23.591,29.6959
113013,sh113013,2019-05-13,114.0,114.98,113.2,113.6,576600,93.3093,86.121,21.7457,31.9074
113013,sh113013,2019-05-14,113.59,114.47,112.89,113.52,671090,93.4243,85.2567,21.5101,33.1508
113013,sh113013,2019-05-15,114.59,114.95,113.32,114.03,632310,93.4615,86.121,22.0075,32.4067
113013,sh113013,2019-05-16,114.02,114.48,113.5,113.65,397840,93.5164,85.9176,21.5295,32.2778
113013,sh113013,2019-05-17,114.2,114.6,113.0,113.59,1559340,93.5321,82.8673,21.445,37.0746
113013,sh113013,2019-05-20,113.98,115.0,112.81,113.36,904830,93.6485,83.4774,21.0484,35.7973
113013,sh113013,2019-05-21,113.88,114.28,113.21,113.33,233790,93.6594,84.1891,21.0023,34.6136
113013,sh113013,2019-05-22,113.05,113.63,112.18,113.33,183050,93.5969,83.1215,21.083,36.3426
113013,sh113013,2019-05-23,113.36,113.8,112.81,113.0,191500,93.608,82.7656,20.7161,36.5301
113013,sh113013,2019-05-24,113.0,113.41,112.59,113.15,237230,93.6551,82.8165,20.8157,36.6274
113013,sh113013,2019-05-27,113.3,113.77,112.5,113.15,456960,93.6032,84.545,20.8826,33.8341
113013,sh113013,2019-05-28,113.0,113.33,112.81,112.84,98790,93.4699,84.3925,20.7233,33.7086
113013,sh113013,2019-05-29,112.74,113.16,112.59,112.71,86960,93.5759,83.6299,20.4477,34.7724
113013,sh113013,2019-05-30,112.55,113.0,112.15,112.41,194410,93.6776,82.5623,19.9967,36.1518
113013,sh113013,2019-05-31,112.85,112.99,112.2,112.79,63830,93.7132,81.698,20.3565,38.0572
113013,sh113013,2019-06-03,112.87,113.35,109.72,109.96,904650,93.7343,81.5455,17.3103,34.845
113013,sh113013,2019-06-04,109.53,109.71,108.55,108.59,851100,93.7442,80.8338,15.8365,34.3374
113013,sh113013,2019-06-05,109.87,109.87,107.55,107.88,648980,93.7727,81.2405,15.0441,32.791
113013,sh113013,2019-06-06,107.88,108.25,107.4,108.19,242170,93.7779,80.8338,15.3683,33.8426
113013,sh113013,2019-06-10,108.27,108.45,107.55,108.2,694060,93.8479,81.5455,15.293,32.6867
113013,sh113013,2019-06-11,107.61,110.8,107.61,108.92,1034890,93.8737,84.7992,16.0283,28.4446
113013,sh113013,2019-06-12,109.0,109.22,108.58,108.8,565120,93.8029,83.8841,15.9879,29.7028
113013,sh113013,2019-06-13,108.58,109.23,108.55,108.61,630200,93.7402,84.24,15.8628,28.9293
113013,sh113013,2019-06-14,108.66,109.12,107.99,108.1,194010,93.6566,82.2572,15.4217,31.417
113013,sh113013,2019-06-17,107.6,108.93,107.51,108.3,372000,93.7736,83.1723,15.4909,30.2116
113013,sh113013,2019-06-18,108.09,108.85,108.09,108.5,266830,93.8065,83.5282,15.6636,29.8962
113013,sh113013,2019-06-19,112.5,112.97,108.64,108.7,1032550,93.9128,85.0025,15.7457,27.8785
113013,sh113013,2019-06-20,108.7,112.7,108.7,111.21,1600980,93.9777,89.5272,18.3366,24.2192
113013,sh113013,2019-06-21,111.5,113.76,111.5,113.16,1699020,93.992,90.1373,20.3933,25.5419
113013,sh113013,2019-06-24,113.88,114.47,112.4,112.5,1369220,94.0328,92.73,19.6391,21.3199
113013,sh113013,2019-06-25,112.7,112.7,111.78,112.17,881390,94.0972,92.5775,19.2065,21.1633
113013,sh113013,2019-06-26,112.15,113.39,111.61,113.02,1218600,94.1567,91.0015,20.034,24.1957
113013,sh113013,2019-06-27,113.77,114.41,113.53,114.24,730240,94.2067,92.6284,21.2653,23.3315
113013,sh113013,2019-06-28,113.8,114.01,113.33,113.63,871500,94.2658,93.2893,20.5421,21.8039
113013,sh113013,2019-07-01,114.97,115.69,113.4,114.0,1587250,94.3198,95.272,20.8654,19.6574
113013,sh113013,2019-07-02,114.0,114.95,113.94,114.6,390670,94.3838,94.1027,21.4191,21.7818
113013,sh113013,2019-07-03,114.01,114.6,113.35,113.61,552230,94.5538,92.2725,20.1538,23.1244
113013,sh113013,2019-07-04,113.97,113.97,113.33,113.4,261350,94.6259,92.6792,19.8404,22.3575
113013,sh113013,2019-07-05,113.75,113.75,112.16,112.22,797390,94.7441,91.6624,18.4454,22.4275
113013,sh113013,2019-07-08,112.01,112.48,109.75,109.8,1730280,94.3205,89.3747,16.4115,22.8536
113013,sh113013,2019-07-09,110.5,111.16,109.91,110.7,508200,94.3194,90.3915,17.3671,22.4673
113013,sh113013,2019-07-10,111.2,111.5,110.3,111.11,512490,94.3384,91.6624,17.7781,21.2165
113013,sh113013,2019-07-11,111.48,112.37,111.25,111.33,188130,94.4539,91.8149,17.867,21.2548
113013,sh113013,2019-07-12,111.3,111.98,111.12,111.5,418900,94.4634,91.8658,18.0351,21.3727
113013,sh113013,2019-07-15,111.01,114.3,111.01,113.16,233770,94.5895,92.6792,19.6327,22.0986
113013,sh113013,2019-07-16,113.01,113.94,113.01,113.49,302240,94.548,92.2217,20.0342,23.0622
113013,sh113013,2019-07-17,113.26,114.59,113.23,114.1,401220,94.4947,91.6624,20.7475,24.4785
113013,sh113013,2019-07-18,113.62,114.27,113.62,113.84,280880,94.4511,90.4931,20.528,25.7996
113013,sh113013,2019-07-19,113.86,114.77,113.86,114.06,199040,94.4701,91.9166,20.7366,24.0907
113013,sh113013,2019-07-22,114.99,114.99,113.37,113.83,192870,94.5295,90.544,20.4174,25.7179
113013,sh113013,2019-07-23,113.8,114.22,113.39,113.8,279830,94.5737,90.3406,20.3294,25.9677
113013,sh113013,2019-07-24,114.99,115.1,113.81,114.33,289960,94.5997,91.2557,20.8567,25.2853
113013,sh113013,2019-07-25,114.99,115.09,113.01,115.0,454390,94.5622,92.12,21.6131,24.8372
113013,sh113013,2019-07-26,114.6,115.68,114.6,115.5,855710,94.5837,91.8658,22.1141,25.7269
113013,sh113013,2019-07-29,115.99,115.99,114.51,115.63,454730,94.5789,90.9507,22.2576,27.1348
113013,sh113013,2019-07-30,115.01,116.6,115.01,115.55,779510,94.642,91.9166,22.0917,25.7118
113013,sh113013,2019-07-31,115.01,116.0,115.01,115.49,759700,94.7063,92.0691,21.9454,25.4383
113013,sh113013,2019-08-01,115.4,116.74,115.23,115.28,851750,94.7703,90.8998,21.6415,26.8209
113013,sh113013,2019-08-02,114.98,115.2,114.05,114.7,675930,94.8727,87.9004,20.8989,30.4887
113013,sh113013,2019-08-05,114.51,114.9,112.0,112.55,945260,95.0021,85.9176,18.471,30.9975
113013,sh113013,2019-08-06,112.0,113.66,111.0,113.42,962630,95.0897,85.3584,19.2768,32.875
113013,sh113013,2019-08-07,113.01,114.66,113.0,113.81,339210,95.1322,84.3925,19.6335,34.858
113013,sh113013,2019-08-08,114.9,115.99,114.5,115.16,649530,95.1984,85.3076,20.9684,34.9939
113013,sh113013,2019-08-09,115.38,115.8,114.5,114.66,287460,95.2786,84.3925,20.3418,35.8652
113013,sh113013,2019-08-12,115.01,115.82,115.0,115.55,482250,95.295,85.9794,21.2551,34.3927
113013,sh113013,2019-08-13,115.08,115.97,115.07,115.41,149970,95.3286,85.0515,21.0654,35.6942
113013,sh113013,2019-08-14,115.55,116.5,110.5,114.64,448670,95.307,85.2577,20.285,34.4629
113013,sh113013,2019-08-15,114.46,115.29,114.0,115.0,306770,95.4566,85.0,20.4736,35.2941
113013,sh113013,2019-08-16,115.5,115.7,115.0,115.03,200830,95.4427,85.1031,20.5226,35.1655
113013,sh113013,2019-08-19,115.9,119.0,115.83,118.0,929560,95.4099,90.5155,23.6769,30.3645
113013,sh113013,2019-08-20,118.0,118.87,117.7,118.2,718850,95.4268,90.3093,23.8645,30.8836
113013,sh113013,2019-08-21,118.17,118.3,117.57,117.72,489630,95.4164,90.0,23.375,30.8
113013,sh113013,2019-08-22,117.72,117.75,116.97,117.01,247420,95.3655,89.8454,22.6964,30.2349
113013,sh113013,2019-08-23,117.88,117.88,117.1,117.2,387180,95.3023,89.5361,22.9771,30.8969
113013,sh113013,2019-08-26,116.48,116.51,115.87,116.32,340970,95.4011,87.8866,21.9273,32.3524
113013,sh113013,2019-08-27,116.99,118.4,116.98,117.98,537260,95.3788,89.8969,23.6963,31.2392
113013,sh113013,2019-08-28,117.5,118.32,117.1,117.19,119630,95.3595,88.7113,22.8928,32.1026
113013,sh113013,2019-08-29,117.08,117.55,116.66,116.75,178380,95.3701,88.1959,22.4178,32.3758
113013,sh113013,2019-08-30,118.45,118.45,117.02,117.68,270770,95.3348,88.0928,23.4386,33.5864
113013,sh113013,2019-09-02,117.03,118.8,117.03,118.11,849730,95.4402,89.8454,23.7529,31.4592
113013,sh113013,2019-09-03,118.31,118.44,118.1,118.2,136580,95.3845,90.5155,23.9195,30.5854
113013,sh113013,2019-09-04,117.68,119.4,117.68,119.2,848590,95.3432,92.0103,25.022,29.5507
113013,sh113013,2019-09-05,119.99,125.2,119.99,121.21,2699470,95.4316,95.3093,27.0124,27.1754
113013,sh113013,2019-09-06,121.91,122.98,120.83,121.74,1200610,95.5434,97.0619,27.4185,25.4252
113013,sh113013,2019-09-09,123.12,123.98,121.62,122.01,2161460,95.4926,98.6598,27.7691,23.6674
113013,sh113013,2019-09-10,122.0,122.2,121.49,122.0,1506570,95.5191,98.7113,27.7232,23.5927
113013,sh113013,2019-09-11,122.02,123.4,121.8,122.57,961380,95.5498,98.9175,28.2786,23.9113
113013,sh113013,2019-09-12,122.88,123.07,121.5,122.53,711740,95.5735,99.433,28.205,23.2287
113013,sh113013,2019-09-16,122.59,123.03,121.65,121.71,247860,95.6429,98.1443,27.2546,24.0112
113013,sh113013,2019-09-17,121.7,121.7,119.3,119.31,795890,95.6236,95.4639,24.7705,24.9792
113013,sh113013,2019-09-18,119.94,119.94,119.12,119.6,843490,95.7448,95.567,24.9153,25.1478
113013,sh113013,2019-09-19,119.71,120.49,119.71,120.23,377800,95.6675,95.8247,25.6748,25.4686
113013,sh113013,2019-09-20,120.12,120.8,120.0,120.65,373780,95.6275,94.6392,26.1666,27.4842
113013,sh113013,2019-09-23,120.65,120.65,118.3,118.79,952280,95.5823,93.1959,24.2804,27.4627
113013,sh113013,2019-09-24,118.8,119.39,117.73,117.85,1258320,95.4967,93.1959,23.4074,26.4541
113013,sh113013,2019-09-25,117.9,118.27,117.27,117.71,291110,95.4315,92.9897,23.345,26.5839
113013,sh113013,2019-09-26,118.24,118.79,118.07,118.28,452430,95.4034,92.732,23.9788,27.5504
113013,sh113013,2019-09-27,118.28,119.29,118.28,118.75,217640,95.3728,93.1443,24.5114,27.4903
113013,sh113013,2019-09-30,119.6,119.6,117.01,117.64,77370,95.4265,90.567,23.2782,29.8928
113013,sh113013,2019-10-08,116.51,117.55,116.51,117.0,394110,95.5064,89.7423,22.5049,30.3733
113013,sh113013,2019-10-09,117.0,117.68,116.13,117.58,391610,95.5124,89.5876,23.1045,31.2458
113013,sh113013,2019-10-10,117.9,118.44,117.55,118.0,256500,95.5538,90.2062,23.4907,30.8114
113013,sh113013,2019-10-11,118.2,121.99,118.04,120.34,868760,95.5765,91.701,25.9096,31.2308
113013,sh113013,2019-10-14,121.2,121.95,120.31,120.93,1018150,95.5822,93.1959,26.5194,29.759
113013,sh113013,2019-10-15,120.9,120.99,119.51,119.53,365380,95.5962,92.6804,25.0364,28.9701
113013,sh113013,2019-10-16,119.8,120.6,118.05,118.83,364940,95.5405,92.5258,24.3765,28.4291
113013,sh113013,2019-10-17,118.9,119.89,118.46,119.0,406510,95.5397,91.9588,24.5555,29.4058
113013,sh113013,2019-10-18,118.79,119.16,118.41,118.65,373540,95.5267,89.9485,24.2062,31.9089
113013,sh113013,2019-10-21,118.48,119.18,118.11,118.11,401920,95.5044,89.2784,23.6698,32.2941
113013,sh113013,2019-10-22,118.5,120.98,117.87,118.19,671420,95.4985,89.7423,23.7612,31.6994
113013,sh113013,2019-10-23,118.19,118.26,117.69,118.0,419360,95.4653,88.9691,23.6051,32.6304
113013,sh113013,2019-10-24,118.2,118.51,117.35,118.43,508280,95.4527,89.3814,24.0719,32.4995
113013,sh113013,2019-10-25,118.5,119.9,118.15,119.13,372590,95.46,90.2062,24.7957,32.0641
113013,sh113013,2019-10-28,119.5,120.59,119.15,119.31,210330,95.4648,91.3402,24.978,30.6216
113013,sh113013,2019-10-29,119.57,119.6,118.77,119.17,121810,95.3856,89.2268,24.935,33.5585
113013,sh113013,2019-10-30,119.07,119.07,117.91,118.0,344630,95.3088,87.8351,23.8081,34.3427
113013,sh113013,2019-10-31,118.0,118.49,117.39,118.09,264560,95.2406,87.9381,23.9913,34.2876
113013,sh113013,2019-11-01,118.16,119.2,117.75,118.48,454780,95.3457,88.9691,24.2636,33.1699
113013,sh113013,2019-11-04,118.48,119.4,118.31,118.31,314160,95.3082,89.0722,24.1342,32.8249
113013,sh113013,2019-11-05,118.2,119.6,118.1,119.14,615560,95.3851,90.1031,24.9042,32.2263
113013,sh113013,2019-11-06,118.84,119.51,118.84,119.1,628180,95.433,89.0206,24.7995,33.7892
113013,sh113013,2019-11-07,119.01,119.75,119.01,119.35,269240,95.5735,89.8969,24.8778,32.7632
113013,sh113013,2019-11-08,119.48,119.99,119.1,119.3,307850,95.5744,88.7113,24.8242,34.4811
113013,sh113013,2019-11-11,119.3,119.73,118.72,118.9,464970,95.6008,87.1134,24.3713,36.4888
113013,sh113013,2019-11-12,118.9,119.3,117.5,118.37,601150,95.6325,87.9897,23.7759,34.5271
113013,sh113013,2019-11-13,118.2,118.72,118.0,118.05,334690,95.6941,86.6495,23.3618,36.2385
113013,sh113013,2019-11-14,118.5,119.99,118.01,119.45,237670,95.7394,86.8041,24.7657,37.6087
113013,sh113013,2019-11-15,119.8,119.8,118.22,119.2,315750,95.8295,86.2371,24.3875,38.2236
113013,sh113013,2019-11-18,119.3,119.59,118.8,119.4,236390,95.9274,87.0619,24.4692,37.1439
113013,sh113013,2019-11-19,119.4,119.99,118.7,119.43,189700,96.0312,87.4227,24.3659,36.6121
113013,sh113013,2019-11-20,119.43,119.43,118.4,118.7,215590,96.1347,85.7732,23.4726,38.3882
113013,sh113013,2019-11-21,118.68,118.73,118.02,118.26,123600,96.1779,85.4639,22.9596,38.3742
113013,sh113013,2019-11-22,118.99,118.99,117.3,118.03,485100,96.1785,85.2062,22.7198,38.5228
113013,sh113013,2019-11-25,118.3,119.0,117.96,118.01,321290,96.2689,85.9278,22.5838,37.3362
113013,sh113013,2019-11-26,117.91,118.6,117.76,118.06,385330,96.3286,86.2887,22.5596,36.8198
113013,sh113013,2019-11-27,118.05,118.2,117.6,117.6,143970,96.2907,85.567,22.1302,37.4361
113013,sh113013,2019-11-28,117.5,117.99,117.3,117.99,178470,96.3213,85.7216,22.4963,37.6432
113013,sh113013,2019-11-29,117.99,118.47,117.74,118.35,135000,96.3519,86.134,22.8309,37.4022
113013,sh113013,2019-12-02,119.02,119.99,117.6,117.75,129250,96.386,86.8557,22.165,35.5697
113013,sh113013,2019-12-03,117.5,119.2,116.68,118.64,633900,96.4094,87.4742,23.0585,35.6285
113013,sh113013,2019-12-04,118.58,118.8,117.45,117.66,309510,96.4613,87.0103,21.9763,35.2254
113013,sh113013,2019-12-05,118.2,118.9,118.2,118.8,576200,96.5041,88.866,23.1035,33.6845
113013,sh113013,2019-12-06,118.98,119.44,118.8,119.37,522090,96.5096,90.2577,23.6872,32.2546
113013,sh113013,2019-12-09,119.37,120.0,119.31,119.45,130170,96.5652,90.5155,23.6988,31.9664
113013,sh113013,2019-12-10,119.28,119.75,118.21,119.35,154470,96.5769,90.4124,23.5803,32.0063
113013,sh113013,2019-12-11,119.3,119.75,118.79,119.11,249670,96.6549,90.0515,23.2323,32.2687
113013,sh113013,2019-12-12,119.09,119.55,118.33,118.45,233240,96.6744,89.6392,22.5246,32.1409
113013,sh113013,2019-12-13,119.2,120.69,119.11,120.3,1008740,96.6632,92.5773,24.4527,29.9454
113013,sh113013,2019-12-16,121.7,123.1,120.09,122.56,1081040,96.6533,93.2474,26.8037,31.4353
113013,sh113013,2019-12-17,122.41,126.6,122.41,125.74,3062530,96.616,95.2062,30.1441,32.0713
113013,sh113013,2019-12-18,124.59,126.0,124.59,125.04,1777560,96.569,93.9691,29.4826,33.0651
113013,sh113013,2019-12-19,125.02,125.05,123.93,124.25,471330,96.5937,93.7113,28.6315,32.588
113013,sh113013,2019-12-20,124.29,124.99,123.01,123.01,1518090,96.5707,93.6598,27.3781,31.337
113013,sh113013,2019-12-23,123.1,123.99,122.81,122.81,1050420,96.6543,91.0825,27.0611,34.8338
113013,sh113013,2019-12-24,122.99,123.98,122.33,123.32,282210,96.7258,91.4433,27.4944,34.8595
113013,sh113013,2019-12-25,123.38,124.01,122.62,123.24,300700,96.7093,91.1856,27.4334,35.153
113013,sh113013,2019-12-26,123.87,124.59,123.43,124.01,187740,96.7774,92.4742,28.1394,34.1022
113013,sh113013,2019-12-27,124.99,125.0,123.51,123.99,1032610,96.8173,91.5464,28.0659,35.4395
113013,sh113013,2019-12-30,123.6,125.89,123.47,124.66,1364340,96.8991,96.2887,28.6493,29.4649
113013,sh113013,2019-12-31,124.6,125.09,124.05,124.85,733390,96.9098,95.3093,28.8311,30.9946
113013,sh113013,2020-01-02,125.8,126.4,124.41,124.68,1462890,96.934,96.2371,28.6236,29.555
113013,sh113013,2020-01-03,124.68,125.03,123.9,124.19,845280,96.9846,97.0619,28.0512,27.9493
113013,sh113013,2020-01-06,123.99,124.31,123.09,123.27,2649100,97.1283,98.0412,26.9146,25.7328
113013,sh113013,2020-01-07,123.3,124.5,122.83,123.11,1573270,97.154,98.1443,26.7164,25.4377
113013,sh113013,2020-01-08,123.0,123.4,122.0,123.0,1416670,97.2244,96.0309,26.5115,28.0837
113013,sh113013,2020-01-09,123.03,124.3,123.03,123.16,795460,97.3053,97.1649,26.5707,26.7535
113013,sh113013,2020-01-10,123.5,124.4,122.75,123.4,883210,97.3646,97.4227,26.7401,26.6646
113013,sh113013,2020-01-13,123.05,124.5,122.1,123.9,647020,97.4278,98.3505,27.1711,25.978
113013,sh113013,2020-01-14,124.49,124.88,122.4,123.0,850410,97.4384,97.4742,26.2336,26.1872
113013,sh113013,2020-01-15,123.0,123.64,122.54,122.6,555700,97.4021,96.4433,25.87,27.1213
113013,sh113013,2020-01-16,122.6,123.28,122.3,122.31,514370,97.4243,95.9794,25.5436,27.4336
113013,sh113013,2020-01-17,122.73,123.64,122.13,122.45,416340,97.4224,96.134,25.6898,27.3743
113013,sh113013,2020-01-20,122.45,124.78,122.3,124.58,703380,97.4063,97.9381,27.8973,27.2027
113013,sh113013,2020-01-21,124.58,124.59,123.15,123.5,642520,97.469,95.3608,26.707,29.5081
113013,sh113013,2020-01-22,123.03,123.65,121.5,123.34,1221230,97.4871,94.9485,26.5194,29.9021
113013,sh113013,2020-01-23,122.9,123.0,122.0,122.3,389350,97.5107,90.567,25.4221,35.0381
113013,sh113013,2020-02-03,115.5,118.99,114.5,117.34,3021980,98.2036,81.4948,19.4864,43.9846
113013,sh113013,2020-02-04,118.11,120.5,116.1,120.09,2264640,98.1896,83.0412,22.3041,44.6149
113013,sh113013,2020-02-05,120.2,121.51,119.57,119.83,1296650,98.2337,84.2268,21.9846,42.2706
113013,sh113013,2020-02-06,119.3,121.22,119.0,120.57,998590,98.1909,86.134,22.7915,39.9795
113013,sh113013,2020-02-07,120.61,120.61,119.01,119.65,341410,98.1959,86.2887,21.8482,38.6625
113013,sh113013,2020-02-10,119.55,120.54,118.71,119.82,356950,98.3488,86.8557,21.8317,37.953
113013,sh113013,2020-02-11,119.99,121.88,119.99,121.18,856200,98.3909,86.4433,23.1618,40.1844
113013,sh113013,2020-02-12,121.07,122.89,120.49,121.82,553610,98.4802,87.2165,23.6999,39.6754
113013,sh113013,2020-02-13,121.51,121.8,120.5,120.65,750990,98.5021,85.9278,22.4847,40.4085
113013,sh113013,2020-02-14,120.61,121.92,120.06,120.52,1014190,98.5666,87.5258,22.2727,37.6966
113013,sh113013,2020-02-17,122.61,123.31,122.2,122.95,1137390,98.6608,91.4948,24.6189,34.3792
113013,sh113013,2020-02-18,122.95,123.99,122.86,123.15,776690,98.6769,90.7216,24.8013,35.7449
113013,sh113013,2020-02-19,123.16,124.16,122.8,123.22,661980,98.7229,90.6701,24.814,35.8993
113013,sh113013,2020-02-20,123.5,126.7,122.77,125.18,2882910,98.7857,95.1546,26.7188,31.5543
113013,sh113013,2020-02-21,125.77,127.5,124.03,125.09,1992280,98.7864,95.7732,26.6268,30.6107
113013,sh113013,2020-02-24,124.57,126.38,124.1,126.06,601100,98.819,94.9485,27.5666,32.7668
113013,sh113013,2020-02-25,125.01,126.08,124.18,126.0,1938480,98.8487,94.4845,27.4676,33.3552
113013,sh113013,2020-02-26,125.98,128.0,125.54,126.01,1416510,98.9149,93.7629,27.3923,34.3922
113013,sh113013,2020-02-27,126.2,127.99,124.12,125.3,1237470,98.9686,93.9175,26.6058,33.4149
113013,sh113013,2020-02-28,123.5,124.5,122.01,122.2,2051370,98.9698,87.6289,23.472,39.4518
113013,sh113013,2020-03-02,122.65,124.49,121.3,123.77,2437900,99.0319,93.9691,24.98,31.7135
113013,sh113013,2020-03-03,124.0,125.49,123.16,123.66,1635070,99.0221,94.0722,24.8812,31.4523
113013,sh113013,2020-03-04,123.67,125.99,123.66,124.71,1235950,99.0883,95.9278,25.8574,30.004
113013,sh113013,2020-03-05,125.87,128.0,124.53,126.67,1886620,99.1002,98.1443,27.8201,29.065
113013,sh113013,2020-03-06,126.99,127.45,125.63,125.84,1098540,99.1633,95.2062,26.9017,32.1763
113013,sh113013,2020-03-09,125.9,125.9,122.56,123.2,1905190,99.3374,92.2165,24.0218,33.5987
113013,sh113013,2020-03-10,122.5,126.45,122.5,125.72,1557410,99.2429,94.5361,26.6791,32.9863
113013,sh113013,2020-03-11,125.72,125.99,123.52,124.0,1099750,99.1669,91.7526,25.0417,35.1461
113013,sh113013,2020-03-12,123.63,125.98,122.56,122.64,1006680,99.1533,90.4639,23.6873,35.5679
113013,sh113013,2020-03-13,121.8,123.17,119.79,121.31,1157900,99.0083,89.3814,22.5251,35.7217
113013,sh113013,2020-03-16,121.3,121.98,119.58,119.82,1341680,98.9251,85.4124,21.122,40.2841
113013,sh113013,2020-03-17,119.82,120.71,118.61,119.88,1276530,98.8033,84.8454,21.3319,41.2923
113013,sh113013,2020-03-18,120.5,122.49,118.76,119.0,707120,98.7981,82.9897,20.4477,43.3913
113013,sh113013,2020-03-19,119.5,119.74,117.01,117.43,2183500,98.8673,83.3505,18.7754,40.887
113013,sh113013,2020-03-20,118.0,119.5,117.46,118.81,1566710,99.0376,83.9691,19.9645,41.4926
113013,sh113013,2020-03-23,118.0,119.0,117.5,117.62,806510,99.237,81.701,18.5243,43.9639
113013,sh113013,2020-03-24,118.59,119.5,117.0,118.21,1006570,99.4143,84.1237,18.9064,40.5192
113013,sh113013,2020-03-25,119.11,121.49,119.0,120.09,770350,99.4539,85.567,20.7494,40.3461
113013,sh113013,2020-03-26,119.52,120.5,118.03,118.97,508750,99.5669,84.0206,19.4876,41.5962
113013,sh113013,2020-03-27,119.54,120.22,118.3,118.6,780960,99.6097,84.3814,19.0647,40.5522
113013,sh113013,2020-03-30,118.51,118.96,117.64,118.28,351340,99.5533,83.9175,18.8108,40.9479
113013,sh113013,2020-03-31,118.99,118.99,118.1,118.22,343170,99.6417,83.9175,18.6451,40.8764
113013,sh113013,2020-04-01,118.11,119.4,118.11,118.2,528800,99.7218,84.1753,18.5297,40.4213
113013,sh113013,2020-04-02,118.8,119.5,118.29,119.14,422320,99.7801,85.3093,19.4025,39.6566
113013,sh113013,2020-04-03,118.9,119.91,118.02,118.92,94260,99.7866,84.2784,19.1743,41.1039
113013,sh113013,2020-04-07,119.5,120.88,119.5,119.82,853870,100.1911,86.0309,19.5915,39.2755
113013,sh113013,2020-04-08,119.86,120.27,119.54,119.7,414390,100.6351,85.7732,18.9446,39.5541
113013,sh113013,2020-04-09,120.1,120.6,119.71,120.49,346480,100.7872,85.8247,19.5489,40.3908
113013,sh113013,2020-04-10,120.13,120.4,119.1,119.29,194300,100.7388,84.9485,18.4151,40.4263
113013,sh113013,2020-04-13,119.8,119.8,117.9,118.46,440290,100.7682,83.9691,17.5569,41.0758
113013,sh113013,2020-04-14,118.21,119.41,118.02,118.34,623690,100.8415,85.6701,17.3525,38.1345
113013,sh113013,2020-04-15,118.34,118.69,117.82,118.14,560280,100.8969,85.567,17.0898,38.0672
113013,sh113013,2020-04-16,118.14,119.4,118.0,118.87,273930,101.0113,87.0619,17.6799,36.5351
113013,sh113013,2020-04-17,119.0,119.9,118.62,119.21,446980,101.0707,86.3402,17.9471,38.0701
113013,sh113013,2020-04-20,119.7,119.7,118.99,119.0,177630,101.1412,87.0103,17.6573,36.7654
113013,sh113013,2020-04-21,118.65,118.99,117.69,118.11,610820,101.2088,86.0309,16.6993,37.2878
